Year,Gender,Class,Event,Rank,Athlete,School,Mark
2015,Girls,Class 1,1500 Meter Run,2,Sasha-gaye Whyte,Vere Technical High,4:45.88
2015,Girls,Class 1,1500 Meter Run,3,Shanieke Watson,Holmwood Technical High,4:47.41
2015,Girls,Class 1,1500 Meter Run,4,Alvina Howell,Edwin Allen High,4:50.99
2015,Girls,Class 1,1500 Meter Run,5,Roshae Burrell,St. Jago High,4:59.31
2015,Girls,Class 1,1500 Meter Run,6,Shamona Hunt,Hydel Group of Schools,5:04.96
2015,Girls,Class 1,1500 Meter Run,7,Shaneice Buchanan,Rusea's High,5:05.61
2015,Girls,Class 1,1500 Meter Run,8,Chantai Smith,St. Elizabeth Technical High,5:07.10
2015,Girls,Class 1,1500 Meter Run,9,Mayeshie Mead,Bellefield High,5:11.32
2015,Girls,Class 1,1500 Meter Run,10,Conangela Senior,St. Jago High,5:11.41
2015,Girls,Class 1,1500 Meter Run,11,Alithia Ferron,Vere Technical High,5:15.18
2015,Girls,Class 1,1500 Meter Run,12,Christine Marshall,Dunoon Technical High,5:25.72
2015,Girls,Class 1,1500 Meter Run,13,Candace Newman,Spaldings High,5:33.79
2015,Girls,Class 1,1500 Meter Run,14,Andrea Grant,Camperdown High,5:50.41
2015,Girls,Class 2,1500 Meter Run,1,Asshanni Robb,Edwin Allen High,4:40.73
2015,Girls,Class 2,1500 Meter Run,2,Chrissani May,Holmwood Technical High,4:40.75
2015,Girls,Class 2,1500 Meter Run,3,Britnie Dixon,Vere Technical High,4:42.52
2015,Girls,Class 2,1500 Meter Run,4,Teresha Jacobs,Edwin Allen High,4:54.61
2015,Girls,Class 2,1500 Meter Run,5,Monifa Green,Hydel Group of Schools,5:02.42
2015,Girls,Class 2,1500 Meter Run,6,Kayce-ann Plummer,Vere Technical High,5:03.05
2015,Girls,Class 2,1500 Meter Run,7,Kacey-ann Harris,Spaldings High,5:03.60
2015,Girls,Class 2,1500 Meter Run,8,Kara Grant,Spaldings High,5:15.91
2015,Girls,Class 2,1500 Meter Run,9,Shantoy Smith,St. Jago High,5:23.30
2015,Girls,Class 2,1500 Meter Run,10,Chris-ann Thompson,Denbigh High,5:24.11
2015,Girls,Class 2,1500 Meter Run,11,Ashan Sanderson,Green Pond High,5:24.43
2015,Girls,Class 2,1500 Meter Run,12,Leonie Harris,Glengoffe High,5:24.56
2015,Girls,Class 2,1500 Meter Run,13,Shameka Peart,B. B. Coke High,5:39.18
2015,Girls,Class 2,1500 Meter Run,14,Annisha Burke,St. Jago High,5:41.47
2015,Girls,Class 2,1500 Meter Run,15,Ackelia Hamilton,Old Harbour High,6:09.56
2015,Boys,Class 2,1500 Meter Run,1,Jauavney James,St. Elizabeth Technical High,4:02.91
2015,Boys,Class 2,1500 Meter Run,2,Leon Clarke,St. Jago High,4:05.19
2015,Boys,Class 2,1500 Meter Run,3,Keenan Lawrence,St. Jago High,4:06.50
2015,Boys,Class 2,1500 Meter Run,4,Denvare Robinson,Holmwood Technical High,4:08.82
2015,Boys,Class 2,1500 Meter Run,5,Javon taye Williams,Calabar High School,4:16.70
2015,Boys,Class 2,1500 Meter Run,6,Phillip Williams,Jamaica College,4:18.16
2015,Boys,Class 2,1500 Meter Run,7,Colin Rowe,Kingston College,4:21.22
2015,Boys,Class 2,1500 Meter Run,8,Damoy Boyd,Kingston College,4:23.45
2015,Boys,Class 2,1500 Meter Run,9,Shemar Salmon,St. Elizabeth Technical High,4:24.60
2015,Boys,Class 2,1500 Meter Run,10,Shane Henry,Wolmer's,4:25.31
2015,Boys,Class 2,1500 Meter Run,11,Omar Mccalla,Tacius Golding High,4:29.14
2015,Boys,Class 2,1500 Meter Run,12,Kashiek Brown,Jamaica College,4:33.88
2015,Boys,Class 3,1500 Meter Run,1,Davian Gray,Spaldings High,4:20.25
2015,Boys,Class 3,1500 Meter Run,2,Rushane Fullerton,Munro College,4:21.45
2015,Boys,Class 3,1500 Meter Run,3,Tarees Rhoden,Kingston College,4:22.00
2015,Boys,Class 3,1500 Meter Run,4,Dwight Mason,St. Elizabeth Technical High,4:23.51
2015,Boys,Class 3,1500 Meter Run,5,Rondale Cowan,St. Elizabeth Technical High,4:26.75
2015,Boys,Class 3,1500 Meter Run,6,Keneil Samms,St. Jago High,4:33.07
2015,Boys,Class 3,1500 Meter Run,7,Christipher Humphery,Edwin Allen High,4:33.27
2015,Boys,Class 3,1500 Meter Run,8,Rajeeb Haye,Maggotty High School,4:35.30
2015,Boys,Class 3,1500 Meter Run,9,Karime Dennis,Kingston College,4:35.99
2015,Boys,Class 3,1500 Meter Run,10,Rackeem Davis,Jamaica College,4:39.58
2015,Boys,Class 3,1500 Meter Run,11,Kobe Simpson,Manchester High,4:44.53
2015,Boys,Class 3,1500 Meter Run,12,Tafari Jones,Hydel Group of Schools,4:45.58
2015,Boys,Class 3,1500 Meter Run,13,Rivaldo Marshall,Calabar High School,4:50.64
2015,Boys,Class 3,1500 Meter Run,14,Kevon Thomas,Clarendon College,4:57.47
2015,Girls,Class 1,High Jump,1,Shanae McKenzie,Manchester High,1.73m
2015,Girls,Class 1,High Jump,2,Hanifah Abdulqadir,St. Jago High,1.73m
2015,Girls,Class 1,High Jump,3,Safia Morgan,Immaculate Conception High,1.70m
2015,Girls,Class 1,High Jump,4,Sashane Hanson,Herbert Morrison,1.70m
2015,Girls,Class 1,High Jump,5,Britny Kerr,Hydel Group of Schools,1.65m
2015,Girls,Class 1,High Jump,5,Samara Spencer,Hydel Group of Schools,1.65m
2015,Girls,Class 1,High Jump,7,Nicole Thompson,Glengoffe High,1.65m
2015,Girls,Class 1,High Jump,7,Danique Bryan,Edwin Allen High,1.65m
2015,Girls,Class 1,High Jump,9,Antonia Mason,St. Andrew High for Girls,1.60m
2015,Girls,Class 1,High Jump,10,Aniesa Rowe,Edwin Allen High,1.60m
2015,Girls,Class 1,High Jump,11,Ardeen Walker,St. Andrew Technical High,1.55m
2015,Boys,Class 1,Triple Jump,1,Obrien Wasome,Jamaica College,16.24m
2015,Boys,Class 1,Triple Jump,2,Clayton Brown,Jamaica College,16.04m
2015,Boys,Class 1,Triple Jump,3,Jordan Scott,Campion College,15.78m
2015,Boys,Class 1,Triple Jump,4,Odaine Lewis,Cornwall College,15.63m
2015,Boys,Class 1,Triple Jump,5,Javier Lowe,Calabar High School,15.60m
2015,Boys,Class 1,Triple Jump,6,Travis Riley,Calabar High School,15.60m
2015,Boys,Class 1,Triple Jump,7,Errol Ennis,Kingston College,15.38m
2015,Boys,Class 1,Triple Jump,8,Alrick Ottey,Cornwall College,15.07m
2015,Boys,Class 1,Triple Jump,9,Odel Murphy,Hydel Group of Schools,14.71m
2015,Boys,Class 1,Triple Jump,10,Lexux Brown,St. Elizabeth Technical High,14.51m
2015,Boys,Class 1,Triple Jump,11,Shown-D Thompson,St. Jago High,14.46m
2015,Boys,Class 1,Triple Jump,12,Ouekie Wright,St. Elizabeth Technical High,13.91m
2015,Boys,Class 1,Triple Jump,13,Gavin Montaque,St. Mary High,13.85m
2015,Boys,Class 1,Triple Jump,14,Rashid Allen,Manchester High,13.63m
2015,Boys,Class 1,Triple Jump,15,Carey Mcleod,Garvey Maceo High,13.39m
2015,Girls,Class 3,1500 Meter Run,1,Kelly-ann Beckford,Albert Town High,4:45.35
2015,Girls,Class 3,1500 Meter Run,2,Tara Bert,Rusea's High,4:46.36
2015,Girls,Class 3,1500 Meter Run,3,Emily Coley,Hydel Group of Schools,4:49.25
2015,Girls,Class 3,1500 Meter Run,4,Delverna Bromfield,Holmwood Technical High,4:49.31
2015,Girls,Class 3,1500 Meter Run,5,Jeima Davis,Edwin Allen High,4:50.83
2015,Girls,Class 3,1500 Meter Run,6,Shaneeka Reid,Holmwood Technical High,4:52.30
2015,Girls,Class 3,1500 Meter Run,7,Zenon Kerr,Hydel Group of Schools,4:56.24
2015,Girls,Class 3,1500 Meter Run,8,Crystal Brown,Mavis Bank High,4:56.77
2015,Girls,Class 3,1500 Meter Run,9,Kayan Green,Edwin Allen High,4:59.49
2015,Girls,Class 3,1500 Meter Run,10,Tameria Howell,St. Mary High,5:03.33
2015,Girls,Class 3,1500 Meter Run,11,Kimone Campbell,Spaldings High,5:13.55
2015,Girls,Class 3,1500 Meter Run,12,Sovereena Silburn,St. Jago High,5:14.49
2015,Boys,Class 2,Discus Throw,1,Rasheeda Downer,Kingston College,43.50m
2015,Boys,Class 2,Discus Throw,2,Daniel Cope,Petersfield High,43.12m
2015,Boys,Class 2,Discus Throw,3,Coby-malcolm Mitchell,Jamaica College,41.21m
2015,Boys,Class 2,Discus Throw,4,Desmond Brown,St. Mary High,38.80m
2015,Boys,Class 2,Discus Throw,5,Moses Parkinson,Titchfield High School,38.78m
2015,Boys,Class 2,Discus Throw,6,Andre Chin,Calabar High School,37.90m
2015,Boys,Class 2,Discus Throw,7,Douglas Cyrus,Hydel Group of Schools,36.09m
2015,Boys,Class 2,Discus Throw,8,Dontae Braham,Excelsior High,34.06m
2015,Boys,Class 2,Discus Throw,9,Romain Stanberry,Edwin Allen High,33.94m
2015,Boys,Class 2,Discus Throw,10,Kenroy Thomas,Green Pond High,28.45m
2015,Boys,Class 2,Discus Throw,1,Phillipe Barnett,Excelsior High,45.24m
2015,Boys,Class 2,Discus Throw,2,Devar Clayton,Petersfield High,40.79m
2015,Boys,Class 2,Discus Throw,3,Dohnarris Stewart,Kingston College,39.65m
2015,Boys,Class 2,Discus Throw,4,Savion Burke,Calabar High School,38.93m
2015,Boys,Class 2,Discus Throw,5,Khumaldy Reid,Jamaica College,38.79m
2015,Boys,Class 2,Discus Throw,6,Danree Delancey,Munro College,38.00m
2015,Boys,Class 2,Discus Throw,7,Zico Campbell,Glenmuir High,37.15m
2015,Boys,Class 2,Discus Throw,8,Roje Stona,Rusea's High,37.05m
2015,Boys,Class 2,Discus Throw,9,Cobe Graham,Meadowbrook High,34.90m
2015,Boys,Class 2,Discus Throw,10,Orando Greaves,Morant Bay High,29.50m
2015,Boys,Open,1600 Sprint Medley,1,,Kingston College,3:35.30
2015,Boys,Open,1600 Sprint Medley,2,,Jamaica College,3:35.99
2015,Boys,Open,1600 Sprint Medley,3,,St. Andrew Technical High,3:37.33
2015,Boys,Open,1600 Sprint Medley,4,,Petersfield High,3:39.43
2015,Boys,Open,1600 Sprint Medley,5,,Cornwall College,3:41.20
2015,Boys,Open,1600 Sprint Medley,6,,Maggotty High School,3:41.95
2015,Boys,Open,1600 Sprint Medley,7,,Oberlin High,3:42.45
2015,Boys,Open,1600 Sprint Medley,1,,Spaldings High,3:42.45
2015,Boys,Open,1600 Sprint Medley,2,,Morant Bay High,3:52.71
2015,Boys,Open,1600 Sprint Medley,3,,McGrath High,3:55.47
2015,Boys,Open,1600 Sprint Medley,4,,Kemps Hill High,4:00.66
2015,Boys,Open,1600 Sprint Medley,5,,Rhodes Hall High,4:05.51
2015,Boys,Open,1600 Sprint Medley,1,,Manchester High,3:34.46
2015,Boys,Open,1600 Sprint Medley,2,,Excelsior High,3:34.53
2015,Boys,Open,1600 Sprint Medley,3,,St. Catherine High,3:41.73
2015,Boys,Open,1600 Sprint Medley,4,,Wolmer's,3:42.99
2015,Boys,Open,1600 Sprint Medley,5,,Claude McKay High,3:46.37
2015,Boys,Open,1600 Sprint Medley,6,,Dinthill Technical High,4:00.28
2015,Boys,Open,1600 Sprint Medley,1,,St. Elizabeth Technical High,3:36.57
2015,Boys,Open,1600 Sprint Medley,2,,St. Jago High,3:36.64
2015,Boys,Open,1600 Sprint Medley,3,,Munro College,3:37.00
2015,Boys,Open,1600 Sprint Medley,4,,Calabar High School,3:37.26
2015,Boys,Open,1600 Sprint Medley,5,,Yallahs High,3:59.86
2015,Boys,Open,1600 Sprint Medley,1,,Holmwood Technical High,3:32.50
2015,Boys,Open,1600 Sprint Medley,2,,Campion College,4:05.39
2015,Boys,Open,1600 Sprint Medley,3,,Tacius Golding High,4:12.55
2015,Boys,Open,Pole Vault,1,Akeem Kerr,Jamaica College,4.00m
2015,Boys,Open,Pole Vault,2,Franz Arnold,Kingston College,3.90m
2015,Boys,Open,Pole Vault,3,Dane Smith,Jamaica College,3.90m
2015,Boys,Open,Pole Vault,4,Christopher Bryan,Kingston College,3.50m
2015,Boys,Open,Pole Vault,5,Phillipe Barnett,Excelsior High,3.40m
2015,Boys,Open,Pole Vault,6,Lafranz Campbell,Calabar High School,3.30m
2015,Boys,Open,Pole Vault,7,Garnett Jackson,Calabar High School,3.10m
2015,Boys,Open,Pole Vault,8,Dale Dacosta,Wolmer's,3.10m
2015,Boys,Open,Pole Vault,--,Shamir Stephens,St. Jago High,FAIL
2015,Girls,Class 2,100 Meter Dash,1,Yanique Dayle,Hydel Group of Schools,12.19
2015,Girls,Class 2,100 Meter Dash,2,Aaliyah Hopkins,Edwin Allen High,12.21
2015,Girls,Class 2,100 Meter Dash,3,Rushelle Burton,St. Andrew High for Girls,12.31
2015,Girls,Class 2,100 Meter Dash,4,Shani Morrison,Manchester High,12.57
2015,Girls,Class 2,100 Meter Dash,5,Tamara Thomas,Gaynstead High School,12.64
2015,Girls,Class 2,100 Meter Dash,6,Davia Cameron,Mt. Alvernia High,12.78
2015,Girls,Class 2,100 Meter Dash,7,Le-Anna Daley,The Queens School,12.93
2015,Girls,Class 2,100 Meter Dash,1,Shellece Clark,Edwin Allen High,12.08
2015,Girls,Class 2,100 Meter Dash,2,Vanesha Pusey,Green Island High,12.45
2015,Girls,Class 2,100 Meter Dash,3,Christine Irving,Holmwood Technical High,12.53
2015,Girls,Class 2,100 Meter Dash,4,Aaliyah Williams,Camperdown High,12.57
2015,Girls,Class 2,100 Meter Dash,5,Trudy-ann Wiliamson,Wolmer's,12.58
2015,Girls,Class 2,100 Meter Dash,6,Krissancia Sang,St. Andrew Technical High,12.60
2015,Girls,Class 2,100 Meter Dash,7,Anna-Lee West,Manchester High,12.84
2015,Girls,Class 2,100 Meter Dash,8,Rich-Ann Archer,Alpha Academy,12.89
2015,Girls,Class 2,100 Meter Dash,1,Kimone Hines,Green Island High,12.57
2015,Girls,Class 2,100 Meter Dash,2,Kishauna Smith,Herbert Morrison,12.67
2015,Girls,Class 2,100 Meter Dash,3,Isheena Belnavis,Hydel Group of Schools,12.89
2015,Girls,Class 2,100 Meter Dash,4,Jody-ann Petrie,St. Jago High,12.97
2015,Girls,Class 2,100 Meter Dash,5,Kelliesha King,Holmwood Technical High,13.02
2015,Girls,Class 2,100 Meter Dash,6,Shantae Gayle,Hampton School,13.47
2015,Girls,Class 2,100 Meter Dash,7,Jada Thomas,Immaculate Conception High,13.61
2015,Boys,Class 1,100 Meter Dash,1,Raheem Robinson,Wolmer's,10.85
2015,Boys,Class 1,100 Meter Dash,2,Edward Clarke,Calabar High School,10.86
2015,Boys,Class 1,100 Meter Dash,3,Micheal Campbell,Jamaica College,10.97
2015,Boys,Class 1,100 Meter Dash,4,Chad Walker,St. Jago High,11.01
2015,Boys,Class 1,100 Meter Dash,5,Amoy Brown,St. George's College,11.07
2015,Boys,Class 1,100 Meter Dash,6,Chadayne Walker,Kingston College,11.14
2015,Boys,Class 1,100 Meter Dash,7,Odario Phillips,Camperdown High,11.36
2015,Boys,Class 1,100 Meter Dash,8,Schadrique Griffiths,Papine High,11.39
2015,Boys,Class 1,100 Meter Dash,1,Michael O'Hara,Calabar High School,10.69
2015,Boys,Class 1,100 Meter Dash,2,Okeen Williams,St. Elizabeth Technical High,10.81
2015,Boys,Class 1,100 Meter Dash,3,Javoy Tucker,Wolmer's,10.94
2015,Boys,Class 1,100 Meter Dash,4,Picton Willis,St. George's College,11.28
2015,Boys,Class 1,100 Meter Dash,5,Washington Brown,Cornwall College,11.33
2015,Boys,Class 1,100 Meter Dash,6,Chidi Hibbert,St. Mary High,11.38
2015,Boys,Class 1,100 Meter Dash,7,Johnoy Brown,Fair Prospect,11.42
2015,Boys,Class 1,100 Meter Dash,1,Nigel Ellis,St. Elizabeth Technical High,10.79
2015,Boys,Class 1,100 Meter Dash,2,Raheem Chambers,St. Jago High,10.83
2015,Boys,Class 1,100 Meter Dash,3,Mario Williams,Kingston College,11.20
2015,Boys,Class 1,100 Meter Dash,4,Kenrick Jarrett,Vauxhall High,11.26
2015,Boys,Class 1,100 Meter Dash,5,Oshane Hylton,Green Island High,11.41
2015,Boys,Class 1,100 Meter Dash,6,Oshane Blake,Herbert Morrison,11.47
2015,Boys,Class 1,100 Meter Dash,7,Tasrico Bell,Vere Technical High,11.60
2015,Boys,Class 1,100 Meter Dash,--,Romario Williams,Muschett High,FS
2015,Boys,Class 2,100 Meter Dash,1,Dejour Russell,Calabar High School,10.91
2015,Boys,Class 2,100 Meter Dash,2,Ashanie Smith,St. Catherine High,11.04
2015,Boys,Class 2,100 Meter Dash,3,Andre Morrison,St. Jago High,11.14
2015,Boys,Class 2,100 Meter Dash,4,Chislon Gordon,Jamaica College,11.20
2015,Boys,Class 2,100 Meter Dash,5,Odane Mcpherson,Greater Portmore,11.33
2015,Boys,Class 2,100 Meter Dash,6,Jevaughn Stevens,Camperdown High,11.53
2015,Boys,Class 2,100 Meter Dash,7,Tyreek Bucknor,Munro College,11.78
2015,Boys,Class 2,100 Meter Dash,1,Matthew Brown,Cornwall College,11.21
2015,Boys,Class 2,100 Meter Dash,2,Yashawn Hamilton,Kingston College,11.29
2015,Boys,Class 2,100 Meter Dash,3,Malik Shepherd,Wolmer's,11.32
2015,Boys,Class 2,100 Meter Dash,4,Garfield Waggon,St. George's College,11.37
2015,Boys,Class 2,100 Meter Dash,5,Jordan Roberts,Jamaica College,11.37
2015,Boys,Class 2,100 Meter Dash,6,Remario McCARTY,Manchester High,11.51
2015,Boys,Class 2,100 Meter Dash,7,Mikhail Watson,Herbert Morrison,11.52
2015,Boys,Class 2,100 Meter Dash,8,Akiem Brown,St. Catherine High,15.78
2015,Boys,Class 2,100 Meter Dash,1,Tyreke Wilson,Calabar High School,11.11
2015,Boys,Class 2,100 Meter Dash,2,Michael Bentley,St. Jago High,11.28
2015,Boys,Class 2,100 Meter Dash,3,Jevony Murray,Herbert Morrison,11.33
2015,Boys,Class 2,100 Meter Dash,4,D'Angelo Mullings,Wolmer's,11.35
2015,Boys,Class 2,100 Meter Dash,5,Robert Pryce,Garvey Maceo High,11.54
2015,Boys,Class 2,100 Meter Dash,6,Shakwon Coke,St. Andrew Technical High,11.64
2015,Boys,Class 2,100 Meter Dash,7,Darnell Williams,Gaynstead High School,11.73
2015,Girls,Class 1,100 Meter Dash,1,Natalliah Whyte,St. Jago High,11.77
2015,Girls,Class 1,100 Meter Dash,2,Shauna Helps,Wolmer's,11.82
2015,Girls,Class 1,100 Meter Dash,3,Sashalee Forbes,Holmwood Technical High,11.85
2015,Girls,Class 1,100 Meter Dash,4,Telecia Briscoe,Edwin Allen High,12.18
2015,Girls,Class 1,100 Meter Dash,5,Shian Hyde,St. Catherine High,12.30
2015,Girls,Class 1,100 Meter Dash,6,Samara Spencer,Hydel Group of Schools,12.43
2015,Girls,Class 1,100 Meter Dash,7,Trishawna Crawford,Camperdown High,12.56
2015,Girls,Class 1,100 Meter Dash,8,Kristal Robertson,The Queens School,12.63
2015,Girls,Class 1,100 Meter Dash,1,Shanice Reid,St. Jago High,11.89
2015,Girls,Class 1,100 Meter Dash,2,Rene Medley,Vere Technical High,12.09
2015,Girls,Class 1,100 Meter Dash,3,Carmaleta Griffiths,St. Catherine High,12.11
2015,Girls,Class 1,100 Meter Dash,4,Jeanine Williams,Immaculate Conception High,12.12
2015,Girls,Class 1,100 Meter Dash,5,Shanta Deer,Holmwood Technical High,12.18
2015,Girls,Class 1,100 Meter Dash,6,Andriene Rose,Wolmer's,12.56
2015,Girls,Class 1,100 Meter Dash,7,Toni-Ann Nelson,St. Hugh's High,12.57
2015,Girls,Class 1,100 Meter Dash,8,Sasha-Kaye Tracey,Herbert Morrison,12.86
2015,Girls,Open,1600 Sprint Medley,1,,Holmwood Technical High,4:10.23
2015,Girls,Open,1600 Sprint Medley,2,,Oberlin High,4:23.86
2015,Girls,Open,1600 Sprint Medley,3,,St. Catherine High,4:30.88
2015,Girls,Open,1600 Sprint Medley,4,,Frome Technical High,4:43.54
2015,Girls,Open,1600 Sprint Medley,5,,Maggotty High School,4:46.87
2015,Girls,Open,1600 Sprint Medley,1,,St. Andrew Technical High,4:16.67
2015,Girls,Open,1600 Sprint Medley,2,,St. Mary High,4:23.31
2015,Girls,Open,1600 Sprint Medley,3,,B. B. Coke High,4:42.40
2015,Girls,Open,1600 Sprint Medley,4,,Merl Grove High,4:45.91
2015,Girls,Open,1600 Sprint Medley,5,,Tacius Golding High,4:46.10
2015,Girls,Open,1600 Sprint Medley,--,,Wolmer's,FS
2015,Girls,Open,1600 Sprint Medley,1,,Edwin Allen High,4:08.92
2015,Girls,Open,1600 Sprint Medley,2,,St. Jago High,4:11.08
2015,Girls,Open,1600 Sprint Medley,3,,St. Elizabeth Technical High,4:14.11
2015,Girls,Open,1600 Sprint Medley,4,,Manchester High,4:19.09
2015,Girls,Open,1600 Sprint Medley,5,,Vere Technical High,4:27.86
2015,Girls,Open,1600 Sprint Medley,--,,Hydel Group of Schools,FS
2015,Girls,Open,1600 Sprint Medley,1,,Rusea's High,4:21.36
2015,Girls,Open,1600 Sprint Medley,2,,Camperdown High,4:29.18
2015,Girls,Open,1600 Sprint Medley,3,,Clarendon College,4:37.14
2015,Girls,Open,1600 Sprint Medley,4,,Petersfield High,4:57.03
2015,Girls,Open,1600 Sprint Medley,5,,Happy Grove High,5:12.63
2015,Girls,Open,1600 Sprint Medley,--,,St. Andrew High for Girls,DNF
2015,Girls,Class 3,Discus Throw,1,Kimone Reid,Edwin Allen High,36.32m
2015,Girls,Class 3,Discus Throw,2,Janelle Marsh,Dinthill Technical High,34.66m
2015,Girls,Class 3,Discus Throw,3,Johnelle Johnson,Edwin Allen High,33.21m
2015,Girls,Class 3,Discus Throw,4,Shamella Donaldson,Rusea's High,32.79m
2015,Girls,Class 3,Discus Throw,5,Shaday Hudson,Holmwood Technical High,32.53m
2015,Girls,Class 3,Discus Throw,6,Kayla Mitchel,Petersfield High,31.47m
2015,Girls,Class 3,Discus Throw,7,Seana'kaye Wright,Holy Childhood High,31.40m
2015,Girls,Class 3,Discus Throw,8,Shania Scott,St. Jago High,31.10m
2015,Girls,Class 3,Discus Throw,9,Adrienne Adams,Holy Childhood High,29.42m
2015,Girls,Class 3,Discus Throw,10,Rhianna Phipps,Hydel Group of Schools,28.07m
2015,Girls,Class 3,Discus Throw,11,Tyest Bryan,Hydel Group of Schools,26.28m
2015,Girls,Class 3,Discus Throw,12,Kimberly Lugg,Excelsior High,25.68m
2015,Boys,Class 3,100 Meter Dash,1,Andre Sterling,Herbert Morrison,12.10
2015,Boys,Class 3,100 Meter Dash,2,Rosean Young,Calabar High School,12.11
2015,Boys,Class 3,100 Meter Dash,3,Javden Douglas,Jamaica College,12.31
2015,Boys,Class 3,100 Meter Dash,4,Shevaun Bailey,Buff Bay High,12.39
2015,Boys,Class 3,100 Meter Dash,5,Khamal Tempral,Bridgeport High,12.48
2015,Boys,Class 3,100 Meter Dash,6,Romaine Pryce,Spot Valley High,12.70
2015,Boys,Class 3,100 Meter Dash,--,Kwani Edwards,Ocho Rios High,FS
2015,Boys,Class 3,100 Meter Dash,--,Tahj-rojae Scott,Kingston College,DNF
2015,Boys,Class 3,100 Meter Dash,1,Akeen Smith,Kingston College,12.06
2015,Boys,Class 3,100 Meter Dash,2,Chadwick Stewart,Calabar High School,12.17
2015,Boys,Class 3,100 Meter Dash,3,Xavier Nairne,Wolmer's,12.20
2015,Boys,Class 3,100 Meter Dash,4,Kerron White,Jamaica College,12.31
2015,Boys,Class 3,100 Meter Dash,5,Jadon Daley,Ardenne High,12.56
2015,Boys,Class 3,100 Meter Dash,6,Krishnardo Minto,William Knibb Memorial High,12.64
2015,Boys,Class 3,100 Meter Dash,1,Taiwane Garriques,St. Jago High,11.53
2015,Boys,Class 3,100 Meter Dash,2,Javier Johnson,Green Island High,11.61
2015,Boys,Class 3,100 Meter Dash,3,Michali Everett,Seaforth High,11.82
2015,Boys,Class 3,100 Meter Dash,4,Jaydeon Crooks,Irwin High,11.85
2015,Boys,Class 3,100 Meter Dash,5,Sachin Dennis,St. Elizabeth Technical High,11.93
2015,Boys,Class 3,100 Meter Dash,6,Errol Wilson,St. Mary High,12.16
2015,Boys,Class 3,100 Meter Dash,7,Tyrique Beswick,Herbert Morrison,12.22
2015,Boys,Class 3,100 Meter Dash,--,Krishna Edwards,York Castle High,DNF
2015,Girls,Class 4,100 Meter Dash,1,Kevona Davis,Edwin Allen High,12.51
2015,Girls,Class 4,100 Meter Dash,2,Krystal Sloley,Campion College,12.90
2015,Girls,Class 4,100 Meter Dash,3,Jhanel Gordon,Alpha Academy,12.94
2015,Girls,Class 4,100 Meter Dash,4,Ashanti Clarke,Wolmer's,13.18
2015,Girls,Class 4,100 Meter Dash,5,Niesha Burgher,Excelsior High,13.35
2015,Girls,Class 4,100 Meter Dash,6,Christal Brown,Herbert Morrison,13.38
2015,Girls,Class 4,100 Meter Dash,7,Jodyann Dixon,Clarendon College,13.58
2015,Girls,Class 4,100 Meter Dash,8,Shadae Grant,St. Jago High,14.66
2015,Girls,Class 4,100 Meter Dash,1,Joanne Reid,St. Jago High,12.26
2015,Girls,Class 4,100 Meter Dash,2,Shanique Rowe,Edwin Allen High,12.52
2015,Girls,Class 4,100 Meter Dash,3,Njeri Roberts,Camperdown High,12.71
2015,Girls,Class 4,100 Meter Dash,4,Sashieka Steele,Holmwood Technical High,12.72
2015,Girls,Class 4,100 Meter Dash,5,Shannakay Andrews,Mt. Alvernia High,12.76
2015,Girls,Class 4,100 Meter Dash,6,Jelissa Herman,Immaculate Conception High,12.98
2015,Girls,Class 4,100 Meter Dash,7,Annakay Maitland,St. Catherine High,13.27
2015,Girls,Class 4,100 Meter Dash,--,Breann Brown,Alpha Academy,FS
2015,Girls,Class 4,100 Meter Dash,1,Soyinne Grenyion,Mt. Alvernia High,12.49
2015,Girls,Class 4,100 Meter Dash,1,Shakeira Bowra,St. Catherine High,12.49
2015,Girls,Class 4,100 Meter Dash,3,Hughasia Fyffe,Immaculate Conception High,12.55
2015,Girls,Class 4,100 Meter Dash,4,Atena Rayson,Herbert Morrison,13.08
2015,Girls,Class 4,100 Meter Dash,5,Tanaya Davis,Vere Technical High,13.15
2015,Girls,Class 4,100 Meter Dash,6,Kayla Evans,Wolmer's,13.20
2015,Girls,Class 4,100 Meter Dash,7,Ackera Nugent,Excelsior High,13.27
2015,Girls,Class 3,100 Meter Dash,1,Kimone Shaw,St. Jago High,12.03
2015,Girls,Class 3,100 Meter Dash,2,Ray-donna Lee,Hydel Group of Schools,12.41
2015,Girls,Class 3,100 Meter Dash,3,Shontell Forbes,Camperdown High,12.64
2015,Girls,Class 3,100 Meter Dash,4,Tirecia Walcott,Vere Technical High,12.85
2015,Girls,Class 3,100 Meter Dash,5,Antonette Black,Edwin Allen High,13.02
2015,Girls,Class 3,100 Meter Dash,6,Sankyaw Tulloch,Tacius Golding High,13.04
2015,Girls,Class 3,100 Meter Dash,7,Sashia Ferguson,Gaynstead High School,13.10
2015,Girls,Class 3,100 Meter Dash,1,Kiara Grant,Alpha Academy,12.54
2015,Girls,Class 3,100 Meter Dash,2,Tiffany Clarke,Bog Walk High,12.80
2015,Girls,Class 3,100 Meter Dash,3,Toni-ann Reid,St. Jago High,12.80
2015,Girls,Class 3,100 Meter Dash,4,T-Anna Dawkins,Vere Technical High,12.85
2015,Girls,Class 3,100 Meter Dash,5,Shanette Allison,Holmwood Technical High,12.87
2015,Girls,Class 3,100 Meter Dash,6,Iyanna Jackson,Excelsior High,12.95
