Year,Gender,Class,Event,Rank,Athlete,School,Mark
2012,Boys,Class 2,200 Meter Dash,19,Fabian Murray,York Castle High,
2012,Boys,Class 2,200 Meter Dash,20,Chidi Hibbert,St. Mary High,
2012,Boys,Class 2,200 Meter Dash,21,Shamar Brown,Tacius Golding High,
2012,Boys,Class 2,200 Meter Dash,22,Demar Weller,Kellits High,
2012,Boys,Class 2,200 Meter Dash,23,Miguel Williams,Greater Portmore,
2012,Boys,Class 2,200 Meter Dash,24,Shawndail MC Laren,Oberlin High,
2012,Boys,Class 2,200 Meter Dash,25,Nicholos Ellis-Davis,Christiana High,
2012,Boys,Class 2,200 Meter Dash,26,Romario Clarke,Hydel Group of Schools,
2012,Boys,Class 2,200 Meter Dash,27,Shivnarine Smalling,Newell High,
2012,Boys,Class 2,200 Meter Dash,28,Michael Campbell,May Day High,
2012,Boys,Class 2,200 Meter Dash,29,Triwayne Blake,Herbert Morrison,
2012,Boys,Class 2,200 Meter Dash,30,Amoy Brown,St. George's College,
2012,Boys,Class 2,200 Meter Dash,31,Fabian Hewitt,Bog Walk High,
2012,Boys,Class 2,200 Meter Dash,32,Jevangh Daley,Holmwood Technical High,
2012,Boys,Class 2,200 Meter Dash,33,Kenardo Watson,William Knibb Memorial High,
2012,Boys,Class 2,200 Meter Dash,34,Davie Brown,Garvey Maceo High,
2012,Boys,Class 2,200 Meter Dash,35,Twayne Crooks,Denbigh High,
2012,Boys,Class 2,200 Meter Dash,36,Taddale Simpson,Cornwall College,
2012,Boys,Class 2,200 Meter Dash,37,Cruise Billings,Godfrey Stewart High,
2012,Boys,Class 2,200 Meter Dash,38,Mark-Allen Brown,Jonathan Grant High,
2012,Boys,Class 2,200 Meter Dash,39,Brian Collins,Holmwood Technical High,
2012,Boys,Class 2,200 Meter Dash,40,Akeem Blair,Clan Carthy High,
2012,Boys,Class 2,200 Meter Dash,41,Jonelle Cameron,Muschett High,
2012,Boys,Class 2,200 Meter Dash,42,Tafari Ellis,Frome High Sch,
2012,Boys,Class 2,200 Meter Dash,43,Christopher Bent,William Knibb Memorial High,
2012,Boys,Class 2,200 Meter Dash,44,Oshane Nelson,Tarrant High School,
2012,Boys,Class 2,200 Meter Dash,45,Kijanie Robinson,Papine High,
2012,Boys,Class 2,200 Meter Dash,46,Rushane Meade,Christiana High,
2012,Boys,Class 2,200 Meter Dash,47,Leroy Gabbidon,St. Andrew Technical High,
2012,Boys,Class 2,200 Meter Dash,48,Nicholas Shand,Old Harbour High,
2012,Boys,Class 2,200 Meter Dash,49,Romario Grinnan,Old Harbour High,
2012,Boys,Class 2,200 Meter Dash,50,Cejay MC Laughlin,Munro College,
2012,Boys,Class 2,200 Meter Dash,51,Kenroy Williams,Donald Quarrie High,
2012,Boys,Class 2,200 Meter Dash,52,Marco Doodnaughtsingh,Kemps High School,
2012,Boys,Class 2,200 Meter Dash,53,Davian Reid,Tacky High,
2012,Boys,Class 2,200 Meter Dash,54,Fabion Beckford,Ferncourt High,
2012,Boys,Class 2,200 Meter Dash,55,Andre McKellar,Edith Dalton James,
2012,Boys,Class 2,200 Meter Dash,56,Zain Fearon,Glengoffe High,
2012,Boys,Class 2,200 Meter Dash,57,Cyrano Yee,Knox College,
2012,Boys,Class 2,200 Meter Dash,58,Jevaughn Miller,Knockalva Technical,
2012,Boys,Class 2,200 Meter Dash,59,Caneel Morrison,Central High,
2012,Boys,Class 2,200 Meter Dash,60,Rashidi Boyd,Kingston Technical High,
2012,Boys,Class 2,200 Meter Dash,61,Thor Samuels,St. Catherine High,
2012,Boys,Class 2,200 Meter Dash,62,Jahaven Haye,Manning High School,
2012,Boys,Class 2,200 Meter Dash,63,Johnoy Brooks,Maggotty High School,
2012,Boys,Class 2,200 Meter Dash,64,Joel Edwards,Holland High,
2012,Boys,Class 2,200 Meter Dash,65,Jamahl Evans,York Castle High,
2012,Boys,Class 2,200 Meter Dash,66,Lorenzo Robinson,Lacovia High,
2012,Boys,Class 2,200 Meter Dash,67,Romadeo Williams,Glenmuir High,
2012,Boys,Class 2,200 Meter Dash,68,Omar Jacobs,B. B. Coke High,
2012,Boys,Class 2,200 Meter Dash,69,Michael Logan,Belair High,
2012,Boys,Class 2,200 Meter Dash,70,Richard Curtis,Vauxhall High,
2012,Boys,Class 2,200 Meter Dash,71,Demetris Trowers,May Day High,
2012,Boys,Class 2,200 Meter Dash,72,Unan Rowe,Waterford High School,
2012,Boys,Class 2,200 Meter Dash,73,Ajohmo Stephenson,Cross Keys High,
2012,Boys,Class 3,High Jump,1,Sammawi Welington,Kingston College,
2012,Boys,Class 3,High Jump,2,Jon-Michael Davis,Wolmer's,
2012,Boys,Class 3,High Jump,3,Jevier Lowe,Calabar High School,
2012,Boys,Class 3,High Jump,3,Luke Walters,Kingston College,
2012,Boys,Class 3,High Jump,3,Rashaun Dawkins,St. Jago High,
2012,Boys,Class 3,High Jump,3,Demario Cameron,Wolmer's,
2012,Boys,Class 3,High Jump,3,Kwesi Brown,St. Andrew Technical High,
2012,Boys,Class 3,High Jump,8,Jordan Jackson,St. Elizabeth Technical High,
2012,Boys,Class 3,High Jump,8,Naime Green,Jamaica College,
2012,Boys,Class 3,High Jump,8,Lushane Wilson,St. Jago High,
2012,Boys,Class 3,High Jump,8,Joshua Morgan,Hydel Group of Schools,
2012,Boys,Class 3,High Jump,8,Peter Williams,Calabar High School,
2012,Boys,Class 3,High Jump,13,Bryce Jemison,Cornwall College,
2012,Boys,Class 3,High Jump,13,Jevaun Douglas,Oberlin High,
2012,Boys,Class 3,High Jump,15,Javanney Leslie,Glengoffe High,
2012,Boys,Class 3,High Jump,15,Andre Douglas,Jamaica College,
2012,Boys,Class 3,High Jump,15,Roshane Crossman,Hydel Group of Schools,
2012,Boys,Class 3,High Jump,15,Lamar Evans,Buff Bay High,
2012,Boys,Class 3,High Jump,19,Nicolas Collins,Munro College,
2012,Girls,Class 1,Discus Throw,1,Tara-Sue Barnett,Edwin Allen High,50.76mR
2012,Girls,Class 1,Discus Throw,2,Danniel Thomas,Edwin Allen High,50.42mR
2012,Girls,Class 1,Discus Throw,3,Fayon Gonzales,St. Jago High,46.14m
2012,Girls,Class 1,Discus Throw,4,Debisha Scarlett,Vere Technical High,41.09m
2012,Girls,Class 1,Discus Throw,5,Devene Brown,St. Hugh's High,40.53m
2012,Girls,Class 1,Discus Throw,6,Kellion Knibb,St. Jago High,40.27m
2012,Girls,Class 1,Discus Throw,7,Sheena Powell,Manchester High,39.11m
2012,Girls,Class 1,Discus Throw,8,Samanthia Johnson,Immaculate Conception High,35.92m
2012,Girls,Class 1,Discus Throw,9,Tashana Lynch,Spot Valley High,35.02m
2012,Girls,Class 1,Discus Throw,10,Aprell Williams,Wolmer's,34.10m
2012,Girls,Class 1,Discus Throw,11,Alsian Robinson,Holmwood Technical High,33.54m
2012,Girls,Class 1,Discus Throw,12,Georgia Williams,St. Andrew High for Girls,30.55m
2012,Girls,Class 1,Discus Throw,13,Alethia Edwards,Wolmer's,30.27m
2012,Girls,Class 1,Discus Throw,14,Sashanne Bogle,St. Mary High,29.64m
2012,Girls,Class 1,Discus Throw,15,Amanda Jenkins,Immaculate Conception High,28.66m
2012,Girls,Class 1,Discus Throw,16,Sannesea Knight,McGrath High,27.01m
2012,Girls,Class 4,Long Jump,1,Abigail Swaby,Vere Technical High,
2012,Girls,Class 4,Long Jump,2,Jhenelle Harriot,Wolmer's,
2012,Girls,Class 4,Long Jump,3,Janette Lowe,Hydel Group of Schools,
2012,Girls,Class 4,Long Jump,4,Zinedine Russell,Alpha Academy,
2012,Girls,Class 4,Long Jump,5,Justine Shaw,Wolmer's,
2012,Girls,Class 4,Long Jump,5,Jenique Bogle,Camperdown High,
2012,Girls,Class 4,Long Jump,7,Sankyaw Tulloch,Tacius Golding High,
2012,Girls,Class 4,Long Jump,8,D'Andra Morris,St. Andrew High for Girls,
2012,Girls,Class 4,Long Jump,9,Leone Farquharson,Campion College,
2012,Girls,Class 4,Long Jump,10,Anthonette White,Holy Childhood High,
2012,Girls,Class 4,Long Jump,10,Osheca Barnes,Hydel Group of Schools,
2012,Girls,Class 4,Long Jump,12,Ajoya Hyatt,Manchester High,
2012,Girls,Class 4,Long Jump,13,Abiola Douglas,St. Catherine High,
2012,Girls,Class 4,Long Jump,14,Mohoesha Brandford,Holmwood Technical High,
2012,Girls,Class 4,Long Jump,15,Lorean Murray,St. Andrew High for Girls,
2012,Girls,Class 4,Long Jump,16,Angella Downer,St. Mary High,
2012,Girls,Class 4,Long Jump,17,Ashneak Russell,Manchester High,
2012,Girls,Class 4,Long Jump,17,Novia Graham,Edwin Allen High,
2012,Girls,Class 4,Long Jump,19,Zaudi Green,Excelsior High,
2012,Girls,Class 4,Long Jump,20,Saskkia Wiggan,St. Jago High,
2012,Girls,Class 4,Long Jump,21,Chekelia Medley,Holmwood Technical High,
2012,Girls,Class 4,Long Jump,21,Trishawn Pennant,Buff Bay High,
2012,Girls,Class 4,Long Jump,23,Donnasha Fowler,Lacovia High,
2012,Girls,Class 4,Long Jump,24,Shennell Watson,St. Jago High,
2012,Girls,Class 4,Long Jump,25,Deliesha Dawkins,Vere Technical High,
2012,Girls,Class 4,Long Jump,26,Asha Lee Officer,St. Mary High,
2012,Girls,Class 4,Long Jump,27,Seana Kaye Wright,Holy Childhood High,
2012,Girls,Class 4,Long Jump,28,Daniela Anderson,Edwin Allen High,
2012,Girls,Class 4,Long Jump,28,Micaiah Davis,Immaculate Conception High,
2012,Girls,Class 4,Long Jump,30,Akeelia Martin,Morant Bay High,
2012,Girls,Class 4,Long Jump,30,Kay'C Hewitt,Bellefield High,
2012,Boys,Class 1,200 Meter Dash,1,Odean Skeen,Wolmer's,
2012,Boys,Class 1,200 Meter Dash,2,Odail Todd,Green Island High,
2012,Boys,Class 1,200 Meter Dash,3,Travane Morrison,Kingston College,
2012,Boys,Class 1,200 Meter Dash,4,Jevaughn Minzie,Bog Walk High,
2012,Boys,Class 1,200 Meter Dash,5,Nethanee Mitchell-Blake,Jamaica College,
2012,Boys,Class 1,200 Meter Dash,6,Kadeesh Willis,St. Jago High,
2012,Boys,Class 1,200 Meter Dash,7,Tyquendo Tracey,Garvey Maceo High,
2012,Boys,Class 1,200 Meter Dash,8,Delano Williams,Munro College,
2012,Boys,Class 1,200 Meter Dash,9,Oshane Burrell,Manchester High,
2012,Boys,Class 1,200 Meter Dash,10,Javan Gray,Muschett High,
2012,Boys,Class 1,200 Meter Dash,11,Collin King,Christiana High,
2012,Boys,Class 1,200 Meter Dash,12,Antonio Henry,Kingston College,
2012,Boys,Class 1,200 Meter Dash,13,Jason Drake,Calabar High School,
2012,Boys,Class 1,200 Meter Dash,14,Nicholas Griffiths,St. George's College,
2012,Boys,Class 1,200 Meter Dash,15,Floyde Henry,Holmwood Technical High,
2012,Boys,Class 1,200 Meter Dash,16,Javon Campbell,St. George's College,
2012,Boys,Class 1,200 Meter Dash,17,Carlton Cousins,Calabar High School,
2012,Boys,Class 1,200 Meter Dash,18,Gawayne Stephenson,Manchester High,
2012,Boys,Class 1,200 Meter Dash,19,Micheal Campbell,Herbert Morrison,
2012,Boys,Class 1,200 Meter Dash,20,Brandon MC Intosh,St. Thomas Technical,
2012,Boys,Class 1,200 Meter Dash,21,Romario Melwood,Manning High School,
2012,Boys,Class 1,200 Meter Dash,22,Adam Senior,St. Catherine High,
2012,Boys,Class 1,200 Meter Dash,23,Denval Daley,St. Elizabeth Technical High,
2012,Boys,Class 1,200 Meter Dash,24,Gremiko Whitelocke,Green Island High,
2012,Boys,Class 1,200 Meter Dash,25,Keeno Burrell,Claude McKay High,
2012,Boys,Class 1,200 Meter Dash,26,Llewelyn Woodburn,Bellefield High,
2012,Boys,Class 1,200 Meter Dash,27,Marvin Forbes,Holmwood Technical High,
2012,Boys,Class 1,200 Meter Dash,28,Christopher Regent,Tacius Golding High,
2012,Boys,Class 1,200 Meter Dash,29,Jaime Wilson,Old Harbour High,
2012,Boys,Class 1,200 Meter Dash,30,Deshawn Jackson,Jamaica College,
2012,Boys,Class 1,200 Meter Dash,31,Andre' Doyley,Manning High School,
2012,Boys,Class 1,200 Meter Dash,32,Shevon Bailey,Buff Bay High,
2012,Boys,Class 1,200 Meter Dash,33,Dudley Boeldak,Ardenne High,
2012,Boys,Class 1,200 Meter Dash,34,Ernest Turnbull,St. Jago High,
2012,Boys,Class 1,200 Meter Dash,35,Richard Green,St. Andrew Technical High,
2012,Boys,Class 1,200 Meter Dash,36,Lavar Farquharson,Clarendon College,
2012,Boys,Class 1,200 Meter Dash,37,Robert Geary,Clan Carthy High,
2012,Boys,Class 1,200 Meter Dash,38,Clayton Coates,Herbert Morrison,
2012,Boys,Class 1,200 Meter Dash,39,Kadeem Thomas,Papine High,
2012,Boys,Class 1,200 Meter Dash,40,Kenique Findley,Godfrey Stewart High,
2012,Boys,Class 1,200 Meter Dash,41,Rojay Demetrius,Albert Town High,
2012,Boys,Class 1,200 Meter Dash,42,Akeem Emanuel,Jose Marti Technical High,
2012,Boys,Class 1,200 Meter Dash,43,Romaro Legister,B. B. Coke High,
2012,Boys,Class 1,200 Meter Dash,44,Mark Mahabeir,Godfrey Stewart High,
2012,Boys,Class 1,200 Meter Dash,45,Roshane Biggs,Tacky High,
2012,Boys,Class 1,200 Meter Dash,46,Javone Dawkins,Maggotty High School,
2012,Boys,Class 1,200 Meter Dash,47,Anthony Davis,William Knibb Memorial High,
2012,Boys,Class 1,200 Meter Dash,48,Davion Mullings,Greater Portmore,
2012,Boys,Class 1,200 Meter Dash,49,Harvey MC Lean,Kemps High School,
2012,Boys,Class 1,200 Meter Dash,50,Hakeem Williamson,Spanish Town High,
2012,Boys,Class 1,200 Meter Dash,51,Orane Thompson,Garvey Maceo High,
2012,Boys,Class 1,200 Meter Dash,52,Calvin Reid,Old Harbour High,
2012,Boys,Class 1,200 Meter Dash,53,Ricardo Thomas,Edith Dalton James,
2012,Boys,Class 1,200 Meter Dash,54,Lincoln Harris,Kellits High,
2012,Boys,Class 1,200 Meter Dash,55,Troy Williams,Spanish Town High,
2012,Boys,Class 1,200 Meter Dash,56,Samuel Satchwell,Kingston Technical High,
2012,Boys,Class 1,200 Meter Dash,57,Oshane Webb,Spot Valley High,
2012,Boys,Class 1,200 Meter Dash,58,Anthonio Davis,Mona High,
2012,Boys,Class 1,200 Meter Dash,59,Andrew MC Farline,Anchovy High,
2012,Boys,Class 1,200 Meter Dash,60,Odain Wright,May Day High,
2012,Boys,Class 1,200 Meter Dash,61,Dalmar Smith,Denbigh High,
2012,Boys,Class 1,200 Meter Dash,62,Damion Park,Donald Quarrie High,
2012,Boys,Class 1,200 Meter Dash,63,Jovan Ottey,Vauxhall High,
2012,Boys,Class 1,200 Meter Dash,64,Oshane Miller,B. B. Coke High,
2012,Boys,Class 1,200 Meter Dash,65,Anthony Williams,Innswood High School,
2012,Boys,Class 1,200 Meter Dash,66,Dwayne Wright,Gaynstead High School,
2012,Boys,Class 1,200 Meter Dash,67,Treveno Bailey,Balaclava High,
2012,Boys,Class 1,200 Meter Dash,68,Akeal Bernard,York Castle High,
2012,Girls,Open,400 Meter Hurdles,1,Janieve Russell,Holmwood Technical High,
2012,Girls,Open,400 Meter Hurdles,2,Adriana Brown,St. Elizabeth Technical High,
2012,Girls,Open,400 Meter Hurdles,3,Camira Haughton,Edwin Allen High,
2012,Girls,Open,400 Meter Hurdles,4,Shantae Green,Holmwood Technical High,
2012,Girls,Open,400 Meter Hurdles,5,Sashel Brown,Alpha Academy,
2012,Girls,Open,400 Meter Hurdles,6,Kimone Green,St. Elizabeth Technical High,
2012,Girls,Open,400 Meter Hurdles,7,Terrian Williams,Edwin Allen High,
2012,Girls,Open,400 Meter Hurdles,8,Andrenette Knight,Vere Technical High,
2012,Girls,Open,400 Meter Hurdles,9,Lasnia Reid,St. Jago High,
2012,Girls,Open,400 Meter Hurdles,10,Shaniel Murray,Glengoffe High,
2012,Girls,Open,400 Meter Hurdles,11,Marisa Daley,Herbert Morrison,
2012,Girls,Open,400 Meter Hurdles,12,Alicia Higgins,Manchester High,
2012,Girls,Open,400 Meter Hurdles,13,Michelle Cole,St. Andrew High for Girls,
2012,Girls,Open,400 Meter Hurdles,14,Nahema Lyons,Manning High School,
2012,Girls,Open,400 Meter Hurdles,15,Crystal Campbell,St. Hugh's High,
2012,Girls,Open,400 Meter Hurdles,16,Annjetta Hanson,Buff Bay High,
2012,Boys,Open,400 Meter Hurdles,1,Omar McLeod,Manchester High,
2012,Boys,Open,400 Meter Hurdles,2,Jamie Demns,St. Elizabeth Technical High,
2012,Boys,Open,400 Meter Hurdles,3,Ronald Levy,St. Elizabeth Technical High,
2012,Boys,Open,400 Meter Hurdles,4,Shawn Rowe,Vere Technical High,
2012,Boys,Open,400 Meter Hurdles,5,Kyle Robinson,Jamaica College,
2012,Boys,Open,400 Meter Hurdles,6,Javarn Gallimore,Jamaica College,
2012,Boys,Open,400 Meter Hurdles,7,Orwell Maylor,Wolmer's,
2012,Boys,Open,400 Meter Hurdles,8,Javon Francis,Calabar High School,
2012,Boys,Open,400 Meter Hurdles,9,Kemar Williams,Calabar High School,
2012,Boys,Open,400 Meter Hurdles,10,Stefan Fennell,Kingston College,
2012,Boys,Open,400 Meter Hurdles,11,Rodrick Owen,St. Jago High,
2012,Boys,Open,400 Meter Hurdles,12,Kevaughn Allen,Wolmer's,
2012,Boys,Open,400 Meter Hurdles,13,Marvin Williams,Vere Technical High,
2012,Boys,Open,400 Meter Hurdles,14,Chevaughn MC Donald,St. Jago High,
2012,Boys,Open,400 Meter Hurdles,15,Jason Clarke,Buff Bay High,
2012,Boys,Open,400 Meter Hurdles,16,Bertoniel Bailey,Tacius Golding High,
2012,Boys,Open,400 Meter Hurdles,17,Stefon Brice,Excelsior High,
2012,Boys,Open,400 Meter Hurdles,18,Lorenzo Scarlett,Holmwood Technical High,
2012,Boys,Open,400 Meter Hurdles,19,Amoneki Cunningham,Rusea's High,
2012,Boys,Open,400 Meter Hurdles,20,Dwayne Williams,Glengoffe High,
2012,Boys,Open,400 Meter Hurdles,21,Shane MC Queen,St. Thomas Technical,
2012,Boys,Open,400 Meter Hurdles,22,Romario Beckford,Manning High School,
2012,Boys,Open,400 Meter Hurdles,23,Rickardo Davis,William Knibb Memorial High,
2012,Boys,Open,400 Meter Hurdles,24,Zain Fearon,Glengoffe High,
2012,Boys,Open,400 Meter Hurdles,25,Cory Robinson,William Knibb Memorial High,
2012,Boys,Open,400 Meter Hurdles,26,Divontte' Dennis,Kingston College,
2012,Boys,Class 1,Long Jump,1,Keneil Grant,Kingston College,7.27m
2012,Boys,Class 1,Long Jump,2,Clive Pullen,Kingston College,7.15m
2012,Boys,Class 1,Long Jump,3,Javari Fairclough,Calabar High School,7.09m
2012,Boys,Class 1,Long Jump,4,Ifeanye Otuonye,Munro College,6.83m
2012,Boys,Class 1,Long Jump,5,Maulford Smith,Wolmer's,6.80m
2012,Boys,Class 1,Long Jump,6,Nicholas Phynn,Jamaica College,6.75m
2012,Boys,Class 1,Long Jump,7,Sharlanjo Nelson,Jamaica College,6.74m
2012,Boys,Class 1,Long Jump,8,Debarie Spence,Excelsior High,6.74m
2012,Boys,Class 1,Long Jump,9,Akiem Williams,Holmwood Technical High,6.66m
2012,Boys,Class 1,Long Jump,10,Adam Cummings,Wolmer's,6.64m
2012,Boys,Class 1,Long Jump,11,Lincoln Carter,Munro College,6.62m
2012,Boys,Class 1,Long Jump,12,Sedekie Edie,Calabar High School,6.46m
2012,Girls,Class 4,4x100 Meter Relay,1,,Edwin Allen High,47.69Q
2012,Girls,Class 4,4x100 Meter Relay,2,,Hydel High School  'A',48.80Q
2012,Girls,Class 4,4x100 Meter Relay,3,,St. Jago High,49.05Q
2012,Girls,Class 4,4x100 Meter Relay,4,,Holmwood Technical High,49.60Q
2012,Girls,Class 4,4x100 Meter Relay,5,,Manchester High,50.14Q
2012,Girls,Class 4,4x100 Meter Relay,6,,Camperdown High,49.57q
2012,Girls,Class 4,4x100 Meter Relay,7,,Vere Technical High,50.15q
2012,Girls,Class 4,4x100 Meter Relay,8,,St. Elizabeth Technical High,50.68q
2012,Girls,Class 4,4x100 Meter Relay,9,,Convent OF Mercy Alpha  'A',50.98
2012,Girls,Class 4,4x100 Meter Relay,10,,St. Mary High,51.19
2012,Girls,Class 4,4x100 Meter Relay,11,,Excelsior High,51.70
2012,Girls,Class 4,4x100 Meter Relay,12,,St. Catherine High,51.72
2012,Girls,Class 4,4x100 Meter Relay,13,,Buff Bay High,51.76
2012,Girls,Class 4,4x100 Meter Relay,14,,Holy Childhood High,52.13
2012,Girls,Class 4,4x100 Meter Relay,15,,The Queens School,52.33
2012,Girls,Class 4,4x100 Meter Relay,16,,Westwood High School,52.37
2012,Girls,Class 4,4x100 Meter Relay,17,,Jonathan Grant High,52.59
2012,Girls,Class 4,4x100 Meter Relay,18,,Dinthill Technical High,53.17
2012,Girls,Class 4,4x100 Meter Relay,19,,Waterford High School,53.21
2012,Girls,Class 4,4x100 Meter Relay,20,,Campion College,53.31
2012,Girls,Class 4,4x100 Meter Relay,21,,Immaculate Conception High,53.86
2012,Girls,Class 4,4x100 Meter Relay,22,,Ferncourt High,54.02
2012,Girls,Class 4,4x100 Meter Relay,23,,St. Andrew Technical High,54.45
2012,Girls,Class 4,4x100 Meter Relay,24,,Gaynstead High School,55.50
2012,Girls,Class 4,4x100 Meter Relay,25,,Mona High,56.78
2012,Girls,Class 4,4x100 Meter Relay,26,,Holy Trinity High,57.15
2012,Boys,Decathlon,High Jump,1,Darron Hunter,Kingston College,2.00m
2012,Boys,Decathlon,High Jump,2,Adrian Riley,Calabar High School,1.85m
2012,Boys,Decathlon,High Jump,3,Waquar Larrington,St. Jago High,1.82m
2012,Boys,Decathlon,High Jump,3,Maurice Harrison,Excelsior High,1.82m
2012,Boys,Decathlon,High Jump,5,Rosean Maxwell,Munro College,1.76m
2012,Boys,Decathlon,High Jump,6,Andre MC Farlane,Jamaica College,1.73m
2012,Boys,Decathlon,High Jump,7,Alton Palmer,Buff Bay High,1.70m
2012,Boys,Decathlon,High Jump,7,Oshane Shaw,Wolmer's,1.70m
2012,Boys,Decathlon,High Jump,9,Jamar MC Naughton,St. Elizabeth Technical High,1.61m
2012,Boys,Decathlon,High Jump,10,Jamie Edwards,Bog Walk High,1.55m
2012,Boys,Decathlon,High Jump,11,Orelle Bulgin,Cornwall College,1.52m
2012,Boys,Decathlon,High Jump,12,Zavia Lynch,Godfrey Stewart High,1.43m
2012,Girls,Class 3,4x100 Meter Relay,1,,Wolmer's,47.13Q
2012,Girls,Class 3,4x100 Meter Relay,2,,Hydel High School  'A',47.18Q
2012,Girls,Class 3,4x100 Meter Relay,3,,Edwin Allen High,47.38Q
2012,Girls,Class 3,4x100 Meter Relay,4,,St. Jago High,47.52Q
2012,Girls,Class 3,4x100 Meter Relay,5,,Holmwood Technical High,47.68Q
2012,Girls,Class 3,4x100 Meter Relay,6,,St. Elizabeth Technical High,47.96Q
2012,Girls,Class 3,4x100 Meter Relay,7,,Excelsior High,48.50Q
2012,Girls,Class 3,4x100 Meter Relay,8,,St. Andrew High for Girls,48.21q
2012,Girls,Class 3,4x100 Meter Relay,9,,The Queens School,48.28
2012,Girls,Class 3,4x100 Meter Relay,10,,Vere Technical High,48.56
2012,Girls,Class 3,4x100 Meter Relay,11,,Herbert Morrison,48.76
2012,Girls,Class 3,4x100 Meter Relay,12,,Manchester High,49.25
2012,Girls,Class 3,4x100 Meter Relay,13,,ST Hughs  'A',49.50
2012,Girls,Class 3,4x100 Meter Relay,14,,St. Catherine High,49.59
2012,Girls,Class 3,4x100 Meter Relay,15,,William Knibb Memorial High,50.06
2012,Girls,Class 3,4x100 Meter Relay,16,,Immaculate Conception High,50.31
2012,Girls,Class 3,4x100 Meter Relay,17,,Gaynstead High School,51.09
2012,Girls,Class 3,4x100 Meter Relay,18,,Green Island High,51.21
2012,Girls,Class 3,4x100 Meter Relay,19,,Bustamante High School  'A',51.27
2012,Girls,Class 3,4x100 Meter Relay,20,,Convent OF Mercy Alpha  'A',51.70
2012,Girls,Class 3,4x100 Meter Relay,21,,Campion College,51.74
2012,Girls,Class 3,4x100 Meter Relay,22,,Manning High School  'A',51.77
2012,Girls,Class 3,4x100 Meter Relay,23,,Spaldings High,52.19
2012,Girls,Class 3,4x100 Meter Relay,24,,Westwood High School,52.32
2012,Girls,Class 3,4x100 Meter Relay,25,,Dinthill Technical High,52.49
2012,Girls,Class 3,4x100 Meter Relay,26,,St. Mary's College,52.61
2012,Girls,Class 3,4x100 Meter Relay,27,,Mona High,53.18
2012,Girls,Class 3,4x100 Meter Relay,28,,Ardenne High,53.23
2012,Girls,Class 3,4x100 Meter Relay,29,,Papine High,53.71
2012,Girls,Class 3,4x100 Meter Relay,30,,Dunoon Technical High,55.30
2012,Girls,Class 3,4x100 Meter Relay,31,,Jonathan Grant High,56.72
2012,Boys,Class 3,4x100 Meter Relay,1,,Calabar High School,44.06Q
2012,Boys,Class 3,4x100 Meter Relay,2,,Jamaica College,44.27Q
2012,Boys,Class 3,4x100 Meter Relay,3,,Wolmer's,44.51Q
2012,Boys,Class 3,4x100 Meter Relay,4,,Kingston College,44.63Q
2012,Boys,Class 3,4x100 Meter Relay,5,,St. Elizabeth Technical High,45.16Q
2012,Boys,Class 3,4x100 Meter Relay,6,,Munro College,45.00q
2012,Boys,Class 3,4x100 Meter Relay,7,,St. George's College,45.07q
2012,Boys,Class 3,4x100 Meter Relay,8,,St. Jago High,45.45q
2012,Boys,Class 3,4x100 Meter Relay,9,,Green Island High,46.15
2012,Boys,Class 3,4x100 Meter Relay,10,,St. Catherine High,46.59
2012,Boys,Class 3,4x100 Meter Relay,11,,Excelsior High,46.70
2012,Boys,Class 3,4x100 Meter Relay,12,,Vauxhall High,46.89
2012,Boys,Class 3,4x100 Meter Relay,13,,Herbert Morrison,47.03
2012,Boys,Class 3,4x100 Meter Relay,14,,Cornwall College,47.56
2012,Boys,Class 3,4x100 Meter Relay,15,,Ardenne High,47.75
2012,Boys,Class 3,4x100 Meter Relay,16,,St. Andrew Technical High,47.91
2012,Boys,Class 3,4x100 Meter Relay,17,,Jonathan Grant High,48.45
2012,Boys,Class 3,4x100 Meter Relay,18,,Greater Portmore,48.89
2012,Boys,Class 3,4x100 Meter Relay,19,,Edith Dalton James,49.49
2012,Boys,Class 3,4x100 Meter Relay,20,,Clan Carthy High,49.54
2012,Boys,Class 3,4x100 Meter Relay,21,,Papine High,49.56
2012,Boys,Class 3,4x100 Meter Relay,22,,Jose Marti Technical High,51.43
2012,Boys,Class 3,4x100 Meter Relay,23,,Bog Walk High,51.46
2012,Boys,Class 3,4x100 Meter Relay,24,,Mona High,52.25
2012,Girls,Class 2,4x100 Meter Relay,1,,Holmwood Technical High,46.02Q
2012,Girls,Class 2,4x100 Meter Relay,2,,Edwin Allen High,46.97Q
2012,Girls,Class 2,4x100 Meter Relay,3,,Vere Technical High,47.02Q
2012,Girls,Class 2,4x100 Meter Relay,4,,Manchester High,47.67Q
2012,Girls,Class 2,4x100 Meter Relay,5,,Camperdown High,47.12q
2012,Girls,Class 2,4x100 Meter Relay,6,,St. Elizabeth Technical High,47.37q
2012,Girls,Class 2,4x100 Meter Relay,7,,The Queens School,48.04q
2012,Girls,Class 2,4x100 Meter Relay,8,,Herbert Morrison,48.19q
2012,Girls,Class 2,4x100 Meter Relay,9,,St. Jago High,48.25
2012,Girls,Class 2,4x100 Meter Relay,10,,Convent OF Mercy Alpha  'A',48.59
2012,Girls,Class 2,4x100 Meter Relay,11,,Buff Bay High,49.44
2012,Girls,Class 2,4x100 Meter Relay,12,,St. Andrew High for Girls,49.65
