Year,Gender,Class,Event,Rank,Athlete,School,Mark
2014,Girls,Class 3,400 Meter Dash,3,Sanique Walker,Vere Technical High,55.53
2014,Girls,Class 3,400 Meter Dash,4,Shiann Salmon,Hydel Group of Schools,55.92
2014,Girls,Class 3,400 Meter Dash,5,Moisha Barnes,Edwin Allen High,57.17
2014,Girls,Class 3,400 Meter Dash,6,Abigail Brooks,Hydel Group of Schools,57.89
2014,Girls,Class 3,400 Meter Dash,7,Kimorla Muschette,Denbigh High,58.00
2014,Girls,Class 3,400 Meter Dash,--,Sashell Frater,St. Jago High,DNF
2014,Boys,Class 2,400 Meter Dash,1,Dontre'd Williams,Kingston College,47.94
2014,Boys,Class 2,400 Meter Dash,2,Nathaniel Bann,Kingston College,48.01
2014,Boys,Class 2,400 Meter Dash,3,Anthony Carpenter,Calabar High School,48.21
2014,Boys,Class 2,400 Meter Dash,4,Aykeeme Francis,Calabar High School,48.67
2014,Boys,Class 2,400 Meter Dash,5,Devaughn Ellington,Petersfield High,48.94
2014,Boys,Class 2,400 Meter Dash,6,Leroy Francis,St. Elizabeth Technical High,49.85
2014,Boys,Class 2,400 Meter Dash,7,Leonardo Ledgister,St. Elizabeth Technical High,49.95
2014,Boys,Class 2,400 Meter Dash,8,Carlo Heath,Manchester High,49.99
2014,Girls,Class 2,High Jump,1,Annastacia Forrester,Manchester High,1.75m
2014,Girls,Class 2,High Jump,2,Shanae McKenzie,Manchester High,1.75m
2014,Girls,Class 2,High Jump,3,Samara Spencer,Hydel Group of Schools,1.75m
2014,Girls,Class 2,High Jump,4,Tissanna Hickling,St. Jago High,1.70m
2014,Girls,Class 2,High Jump,5,Stephanie Myrie,St. Andrew High for Girls,1.65m
2014,Girls,Class 2,High Jump,5,Colestia Baker,Holmwood Technical High,1.65m
2014,Girls,Class 2,High Jump,7,Britny Kerr,Hydel Group of Schools,1.65m
2014,Girls,Class 2,High Jump,8,Athaliah Boyd,St. Jago High,1.60m
2014,Girls,Class 2,High Jump,8,Gabriel Foster,Alpha Academy,1.60m
2014,Girls,Class 2,High Jump,10,Ardeen Walker,St. Andrew Technical High,1.60m
2014,Girls,Class 2,High Jump,10,Cassandra Wright,Edwin Allen High,1.60m
2014,Girls,Class 2,High Jump,12,Gayle-anna Oswald,Central High,1.60m
2014,Boys,Class 1,100 Meter Dash,1,Zharnel Hughes,Kingston College,10.12
2014,Boys,Class 1,100 Meter Dash,2,Jevaughn Minzie,Bog Walk High,10.16
2014,Boys,Class 1,100 Meter Dash,3,Raheem Robinson,Wolmer's,10.37
2014,Boys,Class 1,100 Meter Dash,4,Martin Manley,St. Jago High,10.38
2014,Boys,Class 1,100 Meter Dash,5,Waseem Williams,Jamaica College,10.40
2014,Boys,Class 1,100 Meter Dash,6,Tyler Mason,Jamaica College,10.48
2014,Boys,Class 1,100 Meter Dash,7,Javoy Tucker,Wolmer's,10.64
2014,Boys,Class 1,100 Meter Dash,8,Odane Bernard,Donald Quarrie High,10.75
2014,Boys,Open,Javelin Throw,1,Devon Spencer,St. Elizabeth Technical High,64.08m
2014,Boys,Open,Javelin Throw,2,Orlando Thomas,Kingston College,60.29m
2014,Boys,Open,Javelin Throw,3,Adrian Mitchell,Calabar High School,56.14m
2014,Boys,Open,Javelin Throw,4,Orlando Stephenson,Bog Walk High,53.01m
2014,Boys,Open,Javelin Throw,5,Najair Jackson,Calabar High School,52.32m
2014,Boys,Open,Javelin Throw,6,Jeremiah Messam,Lennon High,51.50m
2014,Boys,Open,Javelin Throw,7,Mario Gregory,St. Jago High,51.36m
2014,Boys,Open,Javelin Throw,8,Roman Parkes,Edwin Allen High,50.39m
2014,Boys,Open,Javelin Throw,9,Delton Foote,Frome Technical High,50.38m
2014,Boys,Open,Javelin Throw,10,Shandayle Shaw,Hydel Group of Schools,48.39m
2014,Boys,Open,Javelin Throw,11,Kevin Nedrick,Petersfield High,45.24m
2014,Boys,Open,Javelin Throw,12,Adrian Richards,Kingston College,43.43m
2014,Girls,Class 2,100 Meter Dash,1,Shauna Helps,Wolmer's,11.80
2014,Girls,Class 2,100 Meter Dash,2,Natalliah Whyte,St. Jago High,11.80
2014,Girls,Class 2,100 Meter Dash,3,Shanice Reid,St. Jago High,11.89
2014,Girls,Class 2,100 Meter Dash,4,Tasheca Stanley,Edwin Allen High,12.16
2014,Girls,Class 2,100 Meter Dash,5,Isheena Belnavis,Hydel Group of Schools,12.20
2014,Girls,Class 2,100 Meter Dash,6,Jeanine Williams,Immaculate Conception High,12.25
2014,Girls,Class 2,100 Meter Dash,7,Samara Spencer,Hydel Group of Schools,12.27
2014,Girls,Class 2,100 Meter Dash,8,Britney Hew,Holmwood Technical High,12.29
2014,Girls,Class 1,100 Meter Dash,1,Christania Williams,Edwin Allen High,11.19
2014,Girls,Class 1,100 Meter Dash,2,Jonielle Smith,Wolmer's,11.32
2014,Girls,Class 1,100 Meter Dash,3,Monique Spencer,Edwin Allen High,11.46
2014,Girls,Class 1,100 Meter Dash,4,Chanice Bonner,Holmwood Technical High,11.70
2014,Girls,Class 1,100 Meter Dash,5,Dianna Johnson,Holmwood Technical High,11.82
2014,Girls,Class 1,100 Meter Dash,6,Rochene Smith,The Queens School,11.86
2014,Girls,Class 1,100 Meter Dash,7,Renee Smith,Alpha Academy,11.99
2014,Girls,Class 1,100 Meter Dash,8,Rene Medley,Vere Technical High,12.14
2014,Boys,Class 2,100 Meter Dash,1,Raheem Chambers,St. Jago High,10.29
2014,Boys,Class 2,100 Meter Dash,2,Jhevaughn Matherson,Kingston College,10.37
2014,Boys,Class 2,100 Meter Dash,3,Jelani Walker,St. George's College,10.61
2014,Boys,Class 2,100 Meter Dash,4,Rushane Edwards,Munro College,10.71
2014,Boys,Class 2,100 Meter Dash,5,Washington Brown,Cornwall College,10.78
2014,Boys,Class 2,100 Meter Dash,6,Joshua Darby,St. George's College,10.80
2014,Boys,Class 2,100 Meter Dash,7,Javar Mcleary,Jamaica College,10.86
2014,Boys,Class 2,100 Meter Dash,8,Akeem Bloomfield,Kingston College,11.44
2014,Girls,Class 3,100 Meter Dash,1,Shellece Clark,Edwin Allen High,11.79
2014,Girls,Class 3,100 Meter Dash,2,Shaneil English,Hydel Group of Schools,11.87
2014,Girls,Class 3,100 Meter Dash,3,Yanique Dayle,Hydel Group of Schools,11.93
2014,Girls,Class 3,100 Meter Dash,4,Kimone Shaw,St. Jago High,11.93
2014,Girls,Class 3,100 Meter Dash,5,Aaliyah Hopkins,Edwin Allen High,12.08
2014,Girls,Class 3,100 Meter Dash,6,Sidney Marshall,Manchester High,12.37
2014,Girls,Class 3,100 Meter Dash,7,Shani Morrison,Manchester High,12.41
2014,Girls,Class 3,100 Meter Dash,8,Shurria Henry,St. Jago High,12.46
2014,Boys,Class 3,100 Meter Dash,1,Tyreke Wilson,Calabar High School,10.91
2014,Boys,Class 3,100 Meter Dash,2,Dejour Russell,Calabar High School,10.96
2014,Boys,Class 3,100 Meter Dash,3,Chislon Gordon,Jamaica College,11.20
2014,Boys,Class 3,100 Meter Dash,4,Yashawn Hamilton,Kingston College,11.44
2014,Boys,Class 3,100 Meter Dash,5,Taiwane Garriques,St. Jago High,11.57
2014,Boys,Class 3,100 Meter Dash,6,Remario McCARTY,Manchester High,11.62
2014,Boys,Class 3,100 Meter Dash,7,Joel Paulwell,St. George's College,11.66
2014,Boys,Class 3,100 Meter Dash,8,Tajae Whyte,William Knibb Memorial High,11.74
2014,Girls,Class 4,100 Meter Dash,1,Kiara Grant,Alpha Academy,11.98
2014,Girls,Class 4,100 Meter Dash,2,Kayla Bonnick,St. Jago High,12.25
2014,Girls,Class 4,100 Meter Dash,3,Ashanti Moore,Hydel Group of Schools,12.36
2014,Girls,Class 4,100 Meter Dash,4,Jamani Richards,St. Jago High,12.43
2014,Girls,Class 4,100 Meter Dash,5,Shaunelle Wallace,Immaculate Conception High,12.51
2014,Girls,Class 4,100 Meter Dash,6,Britney Richardson,Holy Childhood High,12.89
2014,Girls,Class 4,100 Meter Dash,7,Rosealee Cooper,St. Andrew High for Girls,13.03
2014,Girls,Class 4,100 Meter Dash,8,Sakinah Palmer,Holmwood Technical High,13.18
2014,Boys,Open,400 Meter Hurdles,1,Jaheel Hyde,Wolmer's,49.49
2014,Boys,Open,400 Meter Hurdles,2,Marvin Williams,St. Elizabeth Technical High,51.18
2014,Boys,Open,400 Meter Hurdles,3,Okeen Williams,St. Elizabeth Technical High,51.62
2014,Boys,Open,400 Meter Hurdles,4,Kemar Mowatt,Munro College,52.03
2014,Boys,Open,400 Meter Hurdles,5,Jonah Morgan,Excelsior High,54.20
2014,Boys,Open,400 Meter Hurdles,6,Chad Miller,Kingston College,54.28
2014,Boys,Open,400 Meter Hurdles,7,Zavier Lawrence,Calabar High School,55.04
2014,Boys,Open,400 Meter Hurdles,8,Duran Crooks,Munro College,55.77
2014,Girls,Open,400 Meter Hurdles,1,Genekee Leith,St. Jago High,58.20
2014,Girls,Open,400 Meter Hurdles,2,Shannon Kalawan,Edwin Allen High,59.16
2014,Girls,Open,400 Meter Hurdles,3,Andrenette Knight,Vere Technical High,59.52
2014,Girls,Open,400 Meter Hurdles,4,Camira Haughton,Edwin Allen High,1:00.45
2014,Girls,Open,400 Meter Hurdles,5,Britaney Duncan,Hydel Group of Schools,1:00.63
2014,Girls,Open,400 Meter Hurdles,6,Shanice Cannigan,Rusea's High,1:03.92
2014,Girls,Open,400 Meter Hurdles,7,Shantae Green,Holmwood Technical High,1:14.34
2014,Girls,Open,400 Meter Hurdles,--,Peta-gay Williams,St. Jago High,DNF
2014,Boys,Class 1,1500 Meter Run,1,Rajay Hamilton,Calabar High School,3:58.30
2014,Boys,Class 1,1500 Meter Run,2,Chadoye Dawson,Spaldings High,3:59.01
2014,Boys,Class 1,1500 Meter Run,3,Jorel Bellafonte,Calabar High School,4:00.29
2014,Boys,Class 1,1500 Meter Run,4,Daniel Glave,Holmwood Technical High,4:06.14
2014,Boys,Class 1,1500 Meter Run,5,Tariq Fullerton,Munro College,4:06.88
2014,Boys,Class 1,1500 Meter Run,6,Shevan Parks,Bellefield High,4:08.34
2014,Boys,Class 1,1500 Meter Run,7,Romario Guthrie,St. Elizabeth Technical High,4:09.95
2014,Boys,Class 1,1500 Meter Run,8,Delano Rochester,Kingston College,4:10.86
2014,Boys,Class 1,1500 Meter Run,9,Akeem Francis,Edwin Allen High,4:14.31
2014,Boys,Class 1,1500 Meter Run,10,Tion Gray,Petersfield High,4:19.46
2014,Boys,Class 1,1500 Meter Run,11,Gawayne Lawton,St. Mary High,4:21.55
2014,Boys,Class 1,1500 Meter Run,12,Leon Cameron,Tacius Golding High,4:27.49
2014,Girls,Class 1,1500 Meter Run,1,Marleena Eubanks,Edwin Allen High,4:32.90
2014,Girls,Class 1,1500 Meter Run,2,Monique Mcpherson,St. Jago High,4:43.62
2014,Girls,Class 1,1500 Meter Run,3,Stephanie Barrett,Rusea's High,4:44.13
2014,Girls,Class 1,1500 Meter Run,4,Shanieke Watson,Holmwood Technical High,4:49.74
2014,Girls,Class 1,1500 Meter Run,5,Chantai Smith,St. Elizabeth Technical High,4:52.72
2014,Girls,Class 1,1500 Meter Run,6,Roshae Burrell,St. Jago High,5:00.94
2014,Girls,Class 1,1500 Meter Run,7,Taffoya Shirley,Holmwood Technical High,5:01.76
2014,Girls,Class 1,1500 Meter Run,8,Shimoya Currie,Edwin Allen High,5:03.60
2014,Girls,Class 1,1500 Meter Run,9,Aleitha Mclaughlin,St. Elizabeth Technical High,5:06.53
2014,Girls,Class 1,1500 Meter Run,10,Jolie Girard,Cross Keys High,5:14.26
2014,Girls,Class 1,1500 Meter Run,11,Abigail Julye,Alpha Academy,5:15.54
2014,Girls,Class 1,1500 Meter Run,12,Aniesha Black,Glengoffe High,5:21.26
2014,Girls,Class 1,1500 Meter Run,13,Andrea Grant,Glengoffe High,5:32.58
2014,Girls,Class 1,1500 Meter Run,14,Davina Cananna,Happy Grove High,5:41.11
2014,Girls,Class 2,1500 Meter Run,1,Sasha-gaye Whyte,Vere Technical High,4:41.82
2014,Girls,Class 2,1500 Meter Run,2,Lisa Buchanan,Holmwood Technical High,4:42.47
2014,Girls,Class 2,1500 Meter Run,3,Asshanni Robb,Edwin Allen High,4:49.02
2014,Girls,Class 2,1500 Meter Run,4,Junelle Bromfield,St. Elizabeth Technical High,4:56.49
2014,Girls,Class 2,1500 Meter Run,5,Sashekia Heath,Holmwood Technical High,5:01.87
2014,Girls,Class 2,1500 Meter Run,6,Latrice McGann,Mavis Bank High,5:06.63
2014,Girls,Class 2,1500 Meter Run,7,Ivaney Robotham,Kellits High,5:09.63
2014,Girls,Class 2,1500 Meter Run,8,Alvina Howell,Edwin Allen High,5:12.60
2014,Girls,Class 2,1500 Meter Run,9,Alithia Ferron,Vere Technical High,5:19.43
2014,Girls,Class 2,1500 Meter Run,10,Mayeshie Mead,Bellefield High,5:25.81
2014,Girls,Class 2,1500 Meter Run,11,Shanell Cooper,Tacius Golding High,5:36.96
2014,Girls,Class 2,1500 Meter Run,--,Renee Gamon,B. B. Coke High,DNF
2014,Boys,Class 3,1500 Meter Run,1,Detroy Stewart,Edwin Allen High,4:20.04
2014,Boys,Class 3,1500 Meter Run,2,Andrew Ashby,Calabar High School,4:27.03
2014,Boys,Class 3,1500 Meter Run,3,Keenan Lawrence,St. Jago High,4:27.63
2014,Boys,Class 3,1500 Meter Run,4,Anthony Danvern,Calabar High School,4:33.36
2014,Boys,Class 3,1500 Meter Run,5,Rushane Fullerton,Munro College,4:36.02
2014,Boys,Class 3,1500 Meter Run,6,Navasky Anderson,St. Jago High,4:36.85
2014,Boys,Class 3,1500 Meter Run,7,Romar Scott,Petersfield High,4:37.30
2014,Boys,Class 3,1500 Meter Run,8,Kobe Simpson,Manchester High,4:40.61
2014,Boys,Class 3,1500 Meter Run,9,Karime Dennis,Kingston College,4:43.36
2014,Boys,Class 3,1500 Meter Run,10,Romaine Moore,Buff Bay High,4:49.62
2014,Boys,Class 3,1500 Meter Run,11,Jamain Miller,Mavis Bank High,4:50.70
2014,Boys,Class 3,1500 Meter Run,12,Sadiky Brown,Jamaica College,4:55.91
2014,Boys,Class 3,1500 Meter Run,13,Runako Reid,Kingston College,4:56.35
2014,Boys,Class 3,1500 Meter Run,14,Ryan Dwyer,Lacovia High,4:56.76
2014,Boys,Class 3,1500 Meter Run,15,Rajeeb Haye,Maggotty High School,4:59.26
2014,Boys,Class 3,1500 Meter Run,16,Devon Senior,Mavis Bank High,5:06.57
2014,Boys,Class 3,1500 Meter Run,--,Shawn Smith,Dinthill Technical High,DNF
2014,Boys,Class 2,1500 Meter Run,1,Jauavney James,St. Elizabeth Technical High,4:04.85
2014,Boys,Class 2,1500 Meter Run,2,Rayon Butler,Holmwood Technical High,4:05.23
2014,Boys,Class 2,1500 Meter Run,3,Shemar Salmon,St. Elizabeth Technical High,4:09.31
2014,Boys,Class 2,1500 Meter Run,4,Shane Buchanan,Kingston College,4:10.30
2014,Boys,Class 2,1500 Meter Run,5,Shamar Deacon,Edwin Allen High,4:16.01
2014,Boys,Class 2,1500 Meter Run,6,Romar Mundle,Bellefield High,4:17.60
2014,Boys,Class 2,1500 Meter Run,7,Derman Campell,York Castle High,4:18.54
2014,Boys,Class 2,1500 Meter Run,8,Nickolos Rose,Claude McKay High,4:21.88
2014,Boys,Class 2,1500 Meter Run,9,Chevenne Hamilton,Calabar High School,4:27.81
2014,Boys,Class 2,1500 Meter Run,10,Dashane Brown,Kingston College,4:28.27
2014,Boys,Class 2,1500 Meter Run,11,Kashiek Brown,Jamaica College,4:41.68
2014,Boys,Class 2,1500 Meter Run,--,Ceejay Murray,Buff Bay High,DNF
2014,Boys,Class 1,Triple Jump,1,Clayton Brown,Jamaica College,15.68m
2014,Boys,Class 1,Triple Jump,2,Obrien Wasome,Jamaica College,15.60m
2014,Boys,Class 1,Triple Jump,3,Odaine Lewis,Cornwall College,15.59m
2014,Boys,Class 1,Triple Jump,4,Jordan Scott,Campion College,15.55m
2014,Boys,Class 1,Triple Jump,5,Michane Ricketts,Edwin Allen High,15.04m
2014,Boys,Class 1,Triple Jump,6,Javauny Hyde,Wolmer's,15.02m
2014,Boys,Class 1,Triple Jump,7,Travis Riley,Calabar High School,14.98m
2014,Boys,Class 1,Triple Jump,8,Anthony Bailey,Munro College,14.60m
2014,Boys,Class 1,Triple Jump,9,Otheny Carridice,Holmwood Technical High,13.91m
2014,Boys,Class 1,Triple Jump,10,Gavin Montaque,St. Mary High,13.84m
2014,Boys,Class 1,Triple Jump,11,Gavin Gibson,Kingston College,13.75m
2014,Boys,Class 1,Triple Jump,12,Odel Murphy,Hydel Group of Schools,13.70m
2014,Girls,Class 3,1500 Meter Run,1,Britnie Dixon,Vere Technical High,4:49.08
2014,Girls,Class 3,1500 Meter Run,2,Monifa Green,Hydel Group of Schools,4:54.05
2014,Girls,Class 3,1500 Meter Run,3,Chrissani May,Holmwood Technical High,4:56.55
2014,Girls,Class 3,1500 Meter Run,4,Aneisha Ingram,Edwin Allen High,4:59.46
2014,Girls,Class 3,1500 Meter Run,5,Emily Coley,Hydel Group of Schools,5:04.89
2014,Girls,Class 3,1500 Meter Run,6,Kara Grant,Spaldings High,5:09.49
2014,Girls,Class 3,1500 Meter Run,7,Tara Bert,Rusea's High,5:12.95
2014,Girls,Class 3,1500 Meter Run,8,Shanae Fisher,Dinthill Technical High,5:14.21
2014,Girls,Class 3,1500 Meter Run,9,Kelly-ann Beckford,Albert Town High,5:30.85
2014,Girls,Class 3,1500 Meter Run,10,Manique Campbell,Vere Technical High,5:34.87
2014,Girls,Class 3,1500 Meter Run,11,roshelle Linndsay,Thompson Town High,5:45.62
2014,Girls,Class 3,1500 Meter Run,--,Jody-ann Reid,Edwin Allen High,DNF
2014,Boys,Open,1600 Sprint Medley,1,,Calabar High School,3:35.69
2014,Boys,Open,1600 Sprint Medley,2,,Wolmer's,3:37.12
2014,Boys,Open,1600 Sprint Medley,3,,St. Jago High,3:41.58
2014,Boys,Open,1600 Sprint Medley,4,,Claude McKay High,3:48.77
2014,Boys,Open,1600 Sprint Medley,1,,Jamaica College,3:36.07
2014,Boys,Open,1600 Sprint Medley,2,,Cornwall College,3:38.00
2014,Boys,Open,1600 Sprint Medley,3,,Herbert Morrison,3:39.12
2014,Boys,Open,1600 Sprint Medley,4,,Greater Portmore,3:44.90
2014,Boys,Open,1600 Sprint Medley,5,,Glengoffe High,3:44.97
2014,Boys,Open,1600 Sprint Medley,6,,Maggotty High School,3:49.46
2014,Boys,Open,1600 Sprint Medley,1,,Kingston College,3:30.81
2014,Boys,Open,1600 Sprint Medley,2,,Holmwood Technical High,3:31.76
2014,Boys,Open,1600 Sprint Medley,3,,Petersfield High,3:37.65
2014,Boys,Open,1600 Sprint Medley,4,,Camperdown High,3:44.47
2014,Boys,Open,1600 Sprint Medley,5,,Irwin High,3:46.73
2014,Boys,Open,1600 Sprint Medley,6,,Frome Technical High,3:57.16
2014,Boys,Open,1600 Sprint Medley,7,,Campion College,4:01.48
2014,Boys,Open,1600 Sprint Medley,1,,Oberlin High,3:35.21
2014,Boys,Open,1600 Sprint Medley,2,,Manchester High,3:37.25
2014,Boys,Open,1600 Sprint Medley,3,,Garvey Maceo High,3:40.00
2014,Boys,Open,1600 Sprint Medley,4,,Spaldings High,3:42.85
2014,Boys,Open,1600 Sprint Medley,5,,Decarteret College,3:44.41
2014,Boys,Open,1600 Sprint Medley,6,,St. Thomas Technical,3:44.76
2014,Boys,Open,1600 Sprint Medley,7,,Bellefield High,3:46.23
2014,Boys,Open,1600 Sprint Medley,1,,Excelsior High,3:37.40
2014,Boys,Open,1600 Sprint Medley,2,,Mona High,3:42.17
2014,Boys,Open,1600 Sprint Medley,3,,Munro College,3:42.85
2014,Boys,Open,1600 Sprint Medley,4,,Morant Bay High,3:47.67
2014,Boys,Class 2,Discus Throw,1,Rasheeda Downer,Kingston College,44.26m
2014,Boys,Class 2,Discus Throw,2,Warren Barrett,Cornwall College,44.17m
2014,Boys,Class 2,Discus Throw,3,Kyle Mitchell,Wolmer's,43.62m
2014,Boys,Class 2,Discus Throw,4,Daniel Walker,St. George's College,41.44m
2014,Boys,Class 2,Discus Throw,5,Andre Hendricks,Munro College,38.84m
2014,Boys,Class 2,Discus Throw,6,Savion Burke,Calabar High School,38.63m
2014,Boys,Class 2,Discus Throw,7,Devar Clayton,Petersfield High,37.82m
2014,Boys,Class 2,Discus Throw,8,Patrick Williams,Jamaica College,37.71m
2014,Boys,Class 2,Discus Throw,9,Rajeev Meredith,Edwin Allen High,36.21m
2014,Boys,Class 2,Discus Throw,10,Romain Tomlinson,Lacovia High,35.09m
2014,Boys,Class 2,Discus Throw,11,Douglas Cyrus,Hydel Group of Schools,34.32m
2014,Boys,Class 2,Discus Throw,12,Delroy Millwood,Happy Grove High,30.27m
2014,Boys,Class 2,Discus Throw,1,Vikarie Elliott,Munro College,45.82m
2014,Boys,Class 2,Discus Throw,2,Galen Hare,Wolmer's,42.65m
2014,Boys,Class 2,Discus Throw,3,Balvin Richards,Jamaica College,41.65m
2014,Boys,Class 2,Discus Throw,4,Andre Chin,Calabar High School,41.00m
2014,Boys,Class 2,Discus Throw,5,Rojive Smith,Mona High,40.30m
2014,Boys,Class 2,Discus Throw,6,Everton Findley,Edwin Allen High,37.32m
2014,Boys,Class 2,Discus Throw,7,Terrence Brown,Bog Walk High,36.75m
2014,Boys,Class 2,Discus Throw,8,Ranado Edwards,Hydel Group of Schools,35.75m
2014,Boys,Class 2,Discus Throw,9,Savion Sullivan,Morant Bay High,35.57m
2014,Boys,Class 2,Discus Throw,10,Kevin Nedrick,Petersfield High,35.54m
2014,Boys,Class 2,Discus Throw,11,Adam Greensword,St. Elizabeth Technical High,35.50m
2014,Boys,Class 2,Discus Throw,12,Howard Beckford,St. Mary Technical,33.54m
2014,Boys,Open,Pole Vault,1,Christopher Mitchell,Jamaica College,3.60m
2014,Boys,Open,Pole Vault,2,Christopher Bryan,Kingston College,3.50m
2014,Boys,Open,Pole Vault,3,Akeem Amos,Calabar High School,3.50m
2014,Boys,Open,Pole Vault,4,Akeem Kerr,Jamaica College,3.50m
2014,Boys,Open,Pole Vault,5,Jerome Tucker,Wolmer's,3.40m
2014,Boys,Open,Pole Vault,6,Tian Cain,Calabar High School,3.30m
2014,Boys,Open,Pole Vault,7,Phillipe Barnett,Excelsior High,3.10m
2014,Boys,Open,Pole Vault,8,Nickoy Morrison,Excelsior High,3.10m
2014,Boys,Open,Pole Vault,9,Franz Arnold,Kingston College,2.90m
2014,Boys,Class 1,100 Meter Dash,1,Zharnel Hughes,Kingston College,10.68
2014,Boys,Class 1,100 Meter Dash,2,Raheem Robinson,Wolmer's,10.88
2014,Boys,Class 1,100 Meter Dash,3,Jordan Chin,St. Jago High,10.94
2014,Boys,Class 1,100 Meter Dash,4,Jullane Walker,Calabar High School,11.04
2014,Boys,Class 1,100 Meter Dash,5,Gawain Williams,Herbert Morrison,11.21
2014,Boys,Class 1,100 Meter Dash,6,Romario Clarke,Hydel Group of Schools,11.35
2014,Boys,Class 1,100 Meter Dash,7,Shivnarine Smalling,Newell High,11.43
2014,Boys,Class 1,100 Meter Dash,8,Amoy Brown,St. George's College,11.44
2014,Boys,Class 1,100 Meter Dash,1,Jevaughn Minzie,Bog Walk High,10.64
2014,Boys,Class 1,100 Meter Dash,2,Waseem Williams,Jamaica College,10.75
2014,Boys,Class 1,100 Meter Dash,3,Martin Manley,St. Jago High,10.86
2014,Boys,Class 1,100 Meter Dash,4,Mario Williams,Kingston College,10.91
2014,Boys,Class 1,100 Meter Dash,5,Ajamu Graham,Manning's High,11.27
2014,Boys,Class 1,100 Meter Dash,6,Calvin Reid,Old Harbour High,11.31
2014,Boys,Class 1,100 Meter Dash,7,Hakeem Francis,Hydel Group of Schools,11.39
2014,Boys,Class 1,100 Meter Dash,1,Tyler Mason,Jamaica College,10.75
2014,Boys,Class 1,100 Meter Dash,2,Javoy Tucker,Wolmer's,10.83
2014,Boys,Class 1,100 Meter Dash,3,Odane Bernard,Donald Quarrie High,10.89
2014,Boys,Class 1,100 Meter Dash,4,Rohan Morrisson,St. Elizabeth Technical High,11.05
2014,Boys,Class 1,100 Meter Dash,5,Michael Campbell,May Day High,11.23
2014,Boys,Class 1,100 Meter Dash,--,Michael O'Hara,Calabar High School,FS
2014,Boys,Class 1,100 Meter Dash,--,Tevin Wilson,Munro College,FS
2014,Boys,Class 1,100 Meter Dash,--,Shamar Brown,Tacius Golding High,FS
2014,Girls,Class 1,100 Meter Dash,1,Christania Williams,Edwin Allen High,11.64
2014,Girls,Class 1,100 Meter Dash,2,Jonielle Smith,Wolmer's,11.88
2014,Girls,Class 1,100 Meter Dash,3,Chanice Bonner,Holmwood Technical High,12.03
2014,Girls,Class 1,100 Meter Dash,4,Shacquera Wright,St. Jago High,12.40
2014,Girls,Class 1,100 Meter Dash,5,Antonika Drummond,Petersfield High,12.41
2014,Girls,Class 1,100 Meter Dash,6,Ashawna Ambersley,Herbert Morrison,12.53
2014,Girls,Class 1,100 Meter Dash,7,Kadesha Adams,Vere Technical High,12.67
2014,Girls,Class 1,100 Meter Dash,8,Argyanna Bolton,Manchester High,12.71
2014,Girls,Class 1,100 Meter Dash,1,Monique Spencer,Edwin Allen High,11.78
2014,Girls,Class 1,100 Meter Dash,2,Dianna Johnson,Holmwood Technical High,11.88
2014,Girls,Class 1,100 Meter Dash,3,Renee Smith,Alpha Academy,12.02
2014,Girls,Class 1,100 Meter Dash,4,Rochene Smith,The Queens School,12.08
2014,Girls,Class 1,100 Meter Dash,5,Rene Medley,Vere Technical High,12.27
2014,Girls,Class 1,100 Meter Dash,6,Andriene Rose,Wolmer's,12.32
2014,Girls,Open,1600 Sprint Medley,1,,Edwin Allen High,4:04.56
2014,Girls,Open,1600 Sprint Medley,2,,St. Catherine High,4:17.65
2014,Girls,Open,1600 Sprint Medley,3,,Manning's High,4:21.27
2014,Girls,Open,1600 Sprint Medley,4,,Oberlin High,4:22.54
2014,Girls,Open,1600 Sprint Medley,5,,Papine High,4:33.34
2014,Girls,Open,1600 Sprint Medley,1,,Holmwood Technical High,4:07.05
2014,Girls,Open,1600 Sprint Medley,2,,Wolmer's,4:08.30
2014,Girls,Open,1600 Sprint Medley,3,,St. Andrew Technical High,4:15.66
2014,Girls,Open,1600 Sprint Medley,4,,Vere Technical High,4:17.14
2014,Girls,Open,1600 Sprint Medley,5,,Alpha Academy,4:37.71
2014,Girls,Open,1600 Sprint Medley,1,,St. Jago High,4:08.65
2014,Girls,Open,1600 Sprint Medley,2,,St. Elizabeth Technical High,4:13.95
2014,Girls,Open,1600 Sprint Medley,3,,Manchester High,4:14.44
2014,Girls,Open,1600 Sprint Medley,4,,Excelsior High,4:26.73
2014,Girls,Open,1600 Sprint Medley,5,,Spaldings High,4:33.34
2014,Girls,Open,1600 Sprint Medley,6,,McGrath High,4:56.93
2014,Boys,Class 2,100 Meter Dash,1,Jhevaughn Matherson,Kingston College,10.98
2014,Boys,Class 2,100 Meter Dash,2,Jelani Walker,St. George's College,11.12
2014,Boys,Class 2,100 Meter Dash,3,Kamali Simpson,St. Jago High,11.40
2014,Boys,Class 2,100 Meter Dash,4,Brandon Robinson,Camperdown High,11.47
2014,Boys,Class 2,100 Meter Dash,5,Kimani Cummings,Vauxhall High,11.48
2014,Boys,Class 2,100 Meter Dash,6,Malique Scott,Calabar High School,11.61
2014,Boys,Class 2,100 Meter Dash,7,Ryan Jackson,Munro College,11.62
2014,Boys,Class 2,100 Meter Dash,8,Renaldo Richards,Jamaica College,11.62
2014,Boys,Class 2,100 Meter Dash,1,Raheem Chambers,St. Jago High,10.84
