Year,Gender,Class,Event,Rank,Athlete,School,Mark
2017,Boys,Class 2,200 Meter Dash,16,Shakur Williams,Meadowbrook High,22.40Q
2017,Boys,Class 2,200 Meter Dash,17,Daniel Chambers,St. Jago High,21.82q
2017,Boys,Class 2,200 Meter Dash,18,Tyrone Barnes,St. Elizabeth Technical High,22.03q
2017,Boys,Class 2,200 Meter Dash,19,Roshaun Rowe,Kingston College,22.09q
2017,Boys,Class 2,200 Meter Dash,20,Rohan Watson,York Castle High,22.12q
2017,Boys,Class 2,200 Meter Dash,21,Kishane Thompson,Garvey Maceo High,22.17q
2017,Boys,Class 2,200 Meter Dash,22,Rosean Young,Calabar High School,22.17q
2017,Boys,Class 2,200 Meter Dash,23,Shakeem Stewart,Excelsior High,22.25q
2017,Boys,Class 2,200 Meter Dash,24,Deandre Burley,Bridgeport High,22.29q
2017,Boys,Class 2,200 Meter Dash,25,Oblique Seville,Holmwood Technical High,22.31
2017,Boys,Class 2,200 Meter Dash,26,Adrian Smythe,Munro College,22.40
2017,Boys,Class 2,200 Meter Dash,27,Antonio Hanson,Herbert Morrison,22.41
2017,Boys,Class 2,200 Meter Dash,28,Elehchio Scott,William Knibb Memorial High,22.43
2017,Boys,Class 2,200 Meter Dash,29,Kaheem Beason,Clarendon College,22.45
2017,Boys,Class 2,200 Meter Dash,30,Danvil Barnaby,Green Island High,22.46
2017,Boys,Class 2,200 Meter Dash,31,Ricardo Henry,Kingston High School,22.58
2017,Boys,Class 2,200 Meter Dash,32,Richard Walters,Munro College,22.72
2017,Boys,Class 2,200 Meter Dash,33,Izani Barrett,Irwin High,22.76
2017,Boys,Class 2,200 Meter Dash,34,Dijon Wallace,Manchester High,22.76
2017,Boys,Class 2,200 Meter Dash,35,Tadayne Gordon,Camperdown High,22.86
2017,Boys,Class 2,200 Meter Dash,36,Kenoy Francis,Annotto Bay High,22.95
2017,Boys,Class 2,200 Meter Dash,37,Andre Spencer,Seaforth High,23.03
2017,Boys,Class 2,200 Meter Dash,38,Shevaun Bailey,Buff Bay High,23.08
2017,Boys,Class 2,200 Meter Dash,39,Dimeetri Irving,Rhodes Hall High,23.10
2017,Boys,Class 2,200 Meter Dash,40,Davian Clarke,Rusea's High,23.13
2017,Boys,Class 2,200 Meter Dash,41,Denver Crosdale,Mavis Bank High,23.17
2017,Boys,Class 2,200 Meter Dash,42,Rojay Brown,Lacovia High,23.19
2017,Boys,Class 2,200 Meter Dash,43,Suejay Henry,Bellefield High,23.22
2017,Boys,Class 2,200 Meter Dash,44,Jaydeon Crooks,Irwin High,23.26
2017,Boys,Class 2,200 Meter Dash,45,Quincy Blythe,Vauxhall High,23.26
2017,Boys,Class 2,200 Meter Dash,46,Gawayne Mcleod,Ocho Rios High,23.30
2017,Boys,Class 2,200 Meter Dash,47,Sean-Isaac Watson,Ardenne High,23.31
2017,Boys,Class 2,200 Meter Dash,48,Brenton Shippy,Cornwall College,23.39
2017,Boys,Class 2,200 Meter Dash,49,Tevin Thompson,Foga Road High,23.40
2017,Boys,Class 2,200 Meter Dash,50,Jahville Henningham,St. James High,23.41
2017,Boys,Class 2,200 Meter Dash,51,Stephen Mcbean,Pembrook Hall High,23.46
2017,Boys,Class 2,200 Meter Dash,52,Jay-Dee Auld,Old Harbour High,23.58
2017,Boys,Class 2,200 Meter Dash,53,Justin Emmanuel,Papine High,23.59
2017,Boys,Class 2,200 Meter Dash,54,Keanu Thomas,Greater Portmore,23.69
2017,Boys,Class 2,200 Meter Dash,55,Romaine Pryce,Spot Valley High,23.70
2017,Boys,Class 2,200 Meter Dash,56,Jordon Smith,Belair High,23.75
2017,Boys,Class 2,200 Meter Dash,57,Mark Newman,St. Mary's College,23.85
2017,Boys,Class 2,200 Meter Dash,58,Llamar-Daiyne Marshall,Mona High,24.04
2017,Boys,Class 2,200 Meter Dash,59,Dwight Walker,Dinthill Technical High,25.26
2017,Boys,Class 2,200 Meter Dash,60,Daine Palmer,Camperdown High,26.76
2017,Boys,Class 2,200 Meter Dash,--,Kenroy Reid,Cornwall College,FS
2017,Boys,Class 2,200 Meter Dash,--,Jevaughn Whyte,Rusea's High,FS
2017,Boys,Class 2,200 Meter Dash,--,Tyrique Pitterson,St. Catherine High,FS
2017,Girls,Class 1,200 Meter Dash,1,Aneka Brissett,St. Jago High,23.57Q
2017,Girls,Class 1,200 Meter Dash,2,Patrice Moody,Edwin Allen High,23.93Q
2017,Girls,Class 1,200 Meter Dash,3,Isheena Belnavis,Hydel Group of Schools,24.08Q
2017,Girls,Class 1,200 Meter Dash,4,Kelliesha King,Holmwood Technical High,24.30Q
2017,Girls,Class 1,200 Meter Dash,5,Roneisha Mcgregor,Hydel Group of Schools,23.73Q
2017,Girls,Class 1,200 Meter Dash,6,Kadeja Campbell,Holmwood Technical High,24.15Q
2017,Girls,Class 1,200 Meter Dash,7,Stacey-Ann Williams,St. Elizabeth Technical High,24.36Q
2017,Girls,Class 1,200 Meter Dash,8,Kimone Hines,Green Island High,24.39Q
2017,Girls,Class 1,200 Meter Dash,9,Kasheika Cameron,Edwin Allen High,24.17q
2017,Girls,Class 1,200 Meter Dash,10,Debra Wallace,Herbert Morrison,24.62q
2017,Girls,Class 1,200 Meter Dash,11,Kishauna Smith,Herbert Morrison,24.76q
2017,Girls,Class 1,200 Meter Dash,12,Amoy Mairs,Rusea's High,24.91q
2017,Girls,Class 1,200 Meter Dash,13,Tatyana Mckenzie,The Queens School,25.02q
2017,Girls,Class 1,200 Meter Dash,14,Cishannie Williams,St. Catherine High,25.07q
2017,Girls,Class 1,200 Meter Dash,15,Aaliyah Williams,Camperdown High,25.08q
2017,Girls,Class 1,200 Meter Dash,16,Junine Goodison,Excelsior High,25.31q
2017,Girls,Class 1,200 Meter Dash,17,Latrice Mcgann,Mavis Bank High,25.44
2017,Girls,Class 1,200 Meter Dash,18,Michaelia Jonas,Alpha Academy,25.59
2017,Girls,Class 1,200 Meter Dash,19,Christine Anderson,Spaldings High,25.67
2017,Girls,Class 1,200 Meter Dash,20,Kaydean Vassell,Camperdown High,25.69
2017,Girls,Class 1,200 Meter Dash,21,Delacia Mattison,Manchester High,25.73
2017,Girls,Class 1,200 Meter Dash,22,Tamara Thomas,Gaynstead High School,26.02
2017,Girls,Class 1,200 Meter Dash,23,Tiffany Barrett,Manchester High,26.35
2017,Girls,Class 1,200 Meter Dash,24,Sasha-Gay Nesbeth,Old Harbour High,26.54
2017,Girls,Class 1,200 Meter Dash,25,Petagaye Latibudiair,Mona High,26.74
2017,Girls,Class 1,200 Meter Dash,26,Shenae Watson,St. Hugh's High,27.09
2017,Girls,Class 1,200 Meter Dash,--,Casheena Chen,Wolmer's,DNF
2017,Boys,Class 1,200 Meter Dash,1,Christopher Taylor,Calabar High School,21.07Q
2017,Boys,Class 1,200 Meter Dash,2,Jhevaughn Matherson,Kingston College,21.12Q
2017,Boys,Class 1,200 Meter Dash,3,Andel Miller,Excelsior High,21.21Q
2017,Boys,Class 1,200 Meter Dash,4,Tyreke Wilson,Calabar High School,21.33Q
2017,Boys,Class 1,200 Meter Dash,5,Richard Dixon,Dinthill Technical High,21.34Q
2017,Boys,Class 1,200 Meter Dash,6,Tyreke Bryan,Kingston College,21.37Q
2017,Boys,Class 1,200 Meter Dash,7,Leroy Francis,Jamaica College,21.57Q
2017,Boys,Class 1,200 Meter Dash,8,Delano Dunkley,Jamaica College,21.76Q
2017,Boys,Class 1,200 Meter Dash,9,Ashanie Smith,St. Catherine High,21.45Q
2017,Boys,Class 1,200 Meter Dash,10,Michael Bentley,St. Jago High,21.51Q
2017,Boys,Class 1,200 Meter Dash,11,Paul Henry,Gaynstead High School,21.70Q
2017,Boys,Class 1,200 Meter Dash,12,Andre Morrison,St. Jago High,21.71Q
2017,Boys,Class 1,200 Meter Dash,13,Christopher Grant,St. Catherine High,21.75Q
2017,Boys,Class 1,200 Meter Dash,14,Alex Robinson,Wolmer's,21.89Q
2017,Boys,Class 1,200 Meter Dash,15,Alexander Johnson,Dinthill Technical High,21.90Q
2017,Boys,Class 1,200 Meter Dash,16,Nicardo Vincent,St. Mary High,22.02Q
2017,Boys,Class 1,200 Meter Dash,17,Rodjae Drummond,Green Island High,21.84q
2017,Boys,Class 1,200 Meter Dash,18,Ryan Maxwell,Herbert Morrison,21.86q
2017,Boys,Class 1,200 Meter Dash,19,Chad Jones,Papine High,21.94q
2017,Boys,Class 1,200 Meter Dash,20,Rushane Edwards,Munro College,21.94q
2017,Boys,Class 1,200 Meter Dash,21,Matthew Brown,Cornwall College,21.96q
2017,Boys,Class 1,200 Meter Dash,22,Imar Tomlinson,Excelsior High,21.97q
2017,Boys,Class 1,200 Meter Dash,23,Dalelon Pearson,Irwin High,21.99q
2017,Boys,Class 1,200 Meter Dash,24,Akeem Williams,Camperdown High,22.01q
2017,Boys,Class 1,200 Meter Dash,25,Maneesh Vassell,Rhodes Hall High,22.08
2017,Boys,Class 1,200 Meter Dash,26,Jevaughn Stevens,Camperdown High,22.08
2017,Boys,Class 1,200 Meter Dash,27,Maurice Thompson,Papine High,22.14
2017,Boys,Class 1,200 Meter Dash,28,Onar Morgan,Waterford High School,22.19
2017,Boys,Class 1,200 Meter Dash,29,Kristoff Walters,Lacovia High,22.22
2017,Boys,Class 1,200 Meter Dash,30,Malik Shepherd,Wolmer's,22.22
2017,Boys,Class 1,200 Meter Dash,31,Julian Salmon,Ardenne High,22.23
2017,Boys,Class 1,200 Meter Dash,32,Joshua Mcdowell,Manchester High,22.26
2017,Boys,Class 1,200 Meter Dash,33,Shamar Whyte,Manchester High,22.28
2017,Boys,Class 1,200 Meter Dash,34,Radcliffe Burrell,Rhodes Hall High,22.28
2017,Boys,Class 1,200 Meter Dash,35,Ajani Hopeton,Mona High,22.29
2017,Boys,Class 1,200 Meter Dash,36,Rashaun Stewart,Rusea's High,22.35
2017,Boys,Class 1,200 Meter Dash,37,Gregory Blake,Munro College,22.38
2017,Boys,Class 1,200 Meter Dash,38,Urel Campbell,St. George's College,22.41
2017,Boys,Class 1,200 Meter Dash,39,Ackeem Gordon,Cornwall College,22.48
2017,Boys,Class 1,200 Meter Dash,40,Lance Muir,Kingston Technical High,22.55
2017,Boys,Class 1,200 Meter Dash,41,Robert Pryce,Garvey Maceo High,22.57
2017,Boys,Class 1,200 Meter Dash,41,Daniel Irving,Rusea's High,22.57
2017,Boys,Class 1,200 Meter Dash,43,Damar Rankine,Garvey Maceo High,22.59
2017,Boys,Class 1,200 Meter Dash,44,Travis Williams,Gaynstead High School,22.68
2017,Boys,Class 1,200 Meter Dash,45,Wesley Nelson,Muschett High,22.69
2017,Boys,Class 1,200 Meter Dash,46,Delroy Hutchinson,Spaldings High,22.77
2017,Boys,Class 1,200 Meter Dash,47,Oshane Staple,Lacovia High,22.79
2017,Boys,Class 1,200 Meter Dash,48,Orane Ladrick,Herbert Morrison,22.82
2017,Boys,Class 1,200 Meter Dash,49,Keishon Thomas,Old Harbour High,22.96
2017,Boys,Class 1,200 Meter Dash,50,Kashekee Linton,Buff Bay High,22.96
2017,Boys,Class 1,200 Meter Dash,51,Jabori Mckenzie,Cedar Grove,23.12
2017,Boys,Class 1,200 Meter Dash,52,Keno Johnson,Albert Town High,23.13
2017,Boys,Class 1,200 Meter Dash,53,Akeem Daley,Ewarton High,23.31
2017,Boys,Class 1,200 Meter Dash,54,Alex Wynter,Winston Jones High,23.32
2017,Boys,Class 1,200 Meter Dash,55,Shakim Ellis,Marcus Garvey Technical High,23.52
2017,Boys,Class 1,200 Meter Dash,56,Ackeem Bennett,Charlemont High,23.56
2017,Boys,Class 1,200 Meter Dash,57,Peter Laing,Tacius Golding High,23.59
2017,Boys,Class 1,200 Meter Dash,58,Wayne Douglas,Tivoli Gardens High,23.84
2017,Boys,Class 1,200 Meter Dash,59,Jahvell Morgan,Penwood High School,24.01
2017,Boys,Class 1,200 Meter Dash,--,Delano Bailey,Christiana High,DQ
2017,Boys,Open,2000 Meter Steeplechase,1,Shane Buchanan,Kingston College,6:07.03Q
2017,Boys,Open,2000 Meter Steeplechase,2,Jevaughn Palmer,St. Jago High,6:18.76Q
2017,Boys,Open,2000 Meter Steeplechase,3,Romar Mundle,Bellefield High,6:09.22Q
2017,Boys,Open,2000 Meter Steeplechase,4,Teahjmar Burke,Hydel Group of Schools,6:19.85Q
2017,Boys,Open,2000 Meter Steeplechase,5,Kevin Smith,Wolmer's,6:17.49Q
2017,Boys,Open,2000 Meter Steeplechase,6,Denvare Robinson,St. Elizabeth Technical High,6:20.71Q
2017,Boys,Open,2000 Meter Steeplechase,7,Kristoff Darby,Kingston College,6:26.35Q
2017,Boys,Open,2000 Meter Steeplechase,8,Rivaldo Marshall,Calabar High School,6:27.25Q
2017,Boys,Open,2000 Meter Steeplechase,9,Fabian Campbell,Jamaica College,6:27.69Q
2017,Boys,Open,2000 Meter Steeplechase,10,Nickalos Sutherland,Camperdown High,6:32.28Q
2017,Boys,Open,2000 Meter Steeplechase,11,Ranaldo Palmer,Camperdown High,6:28.45q
2017,Boys,Open,2000 Meter Steeplechase,12,Javanney Leslie,St. Jago High,6:35.84q
2017,Boys,Open,2000 Meter Steeplechase,13,Akeem Tomlin,Bellefield High,6:42.99q
2017,Boys,Open,2000 Meter Steeplechase,14,Nimrod Salabie,Munro College,6:47.75q
2017,Boys,Open,2000 Meter Steeplechase,15,Phillip Williams,Jamaica College,6:47.84q
2017,Boys,Open,2000 Meter Steeplechase,16,Odane Smith,Tacius Golding High,6:51.10
2017,Boys,Open,2000 Meter Steeplechase,17,Ajahni Mcneil,Manchester High,6:52.11
2017,Boys,Open,2000 Meter Steeplechase,18,Royale Gordon,Greater Portmore,6:52.22
2017,Boys,Open,2000 Meter Steeplechase,19,Ramone Gay,Mona High,6:58.36
2017,Boys,Open,2000 Meter Steeplechase,20,Micheal Mcfarlane,Rhodes Hall High,7:00.95
2017,Boys,Open,2000 Meter Steeplechase,21,Anthony Salmon,St. Andrew Technical High,7:03.95
2017,Boys,Open,2000 Meter Steeplechase,22,Kenario Hanson,Wolmer's,7:07.12
2017,Boys,Open,2000 Meter Steeplechase,23,Littchmore Dunn,Guys Hill High,7:07.46
2017,Boys,Open,2000 Meter Steeplechase,24,Derrick Tyme,Christiana High,7:08.31
2017,Boys,Open,2000 Meter Steeplechase,25,Javian Mckellop,Tacius Golding High,7:10.19
2017,Boys,Open,2000 Meter Steeplechase,26,Shaquille Onfroy,Holmwood Technical High,7:28.18
2017,Boys,Open,2000 Meter Steeplechase,27,Daviere Witter,Munro College,7:33.05
2017,Boys,Open,2000 Meter Steeplechase,--,Daniel Mcdonald,Calabar High School,DNF
2017,Girls,Class 4,Long Jump,1,Kay-Lagay Clarke,St. Jago High,5.27mq
2017,Girls,Class 4,Long Jump,2,Trecy Ann Cespedes,Excelsior High,5.23mq
2017,Girls,Class 4,Long Jump,3,Davonie Mcfarlane,Edwin Allen High,5.10mq
2017,Girls,Class 4,Long Jump,3,Shakara Mitto,Wolmer's,5.10mq
2017,Girls,Class 4,Long Jump,5,Alishia Mckenzie,Edwin Allen High,5.02mq
2017,Girls,Class 4,Long Jump,6,Rashema Lindo,St. Elizabeth Technical High,4.90mq
2017,Girls,Class 4,Long Jump,7,Onanda Lowe,Immaculate Conception High,4.89mq
2017,Girls,Class 4,Long Jump,8,Natalia Scarlett,Hydel Group of Schools,4.82mq
2017,Girls,Class 4,Long Jump,9,Keviecia Francis,Camperdown High,4.77mq
2017,Girls,Class 4,Long Jump,9,Rasheka Andrews,Manning's High,4.77mq
2017,Girls,Class 4,Long Jump,11,Toniquee Evans,Alpha Academy,4.73mq
2017,Girls,Class 4,Long Jump,12,Sherika Christie,Hydel Group of Schools,4.72mq
2017,Girls,Class 4,Long Jump,13,Toniann Moodie,Rusea's High,4.66m
2017,Girls,Class 4,Long Jump,14,Sashana Swaby,St. Hildas High School,4.64m
2017,Girls,Class 4,Long Jump,15,Atalya Wallace,Holmwood Technical High,4.63m
2017,Girls,Class 4,Long Jump,16,Kytthony Baghaloo,Montego Bay High,4.52m
2017,Girls,Class 4,Long Jump,17,Jade-Ann Smith,St. Catherine High,4.50m
2017,Girls,Class 4,Long Jump,18,Aaliyah Miller,Titchfield High School,4.44m
2017,Girls,Class 4,Long Jump,19,Leojai Hibbert,St. Jago High,4.36m
2017,Girls,Class 4,Long Jump,20,Cherice Johnson,Spaldings High,4.25m
2017,Girls,Class 4,Long Jump,20,Ddaneich Grant,St. Hugh's High,4.25m
2017,Girls,Class 4,Long Jump,22,Briana Duhaney,Holmwood Technical High,4.20m
2017,Girls,Class 4,Long Jump,22,Kavel Ritchie,Spanish Town High,4.20m
2017,Girls,Class 4,Long Jump,--,Tameka Mckoy,St. Andrew Technical High,FOUL
2017,Girls,Class 1,Shot Put,1,Fiona Richards,Edwin Allen High,12.76
2017,Girls,Class 1,Shot Put,2,Sah-Jay Stevens,St. Jago High,12.71
2017,Girls,Class 1,Shot Put,3,Kadian Clarke,Immaculate Conception High,12.29
2017,Girls,Class 1,Shot Put,4,Ashtina Dobson,Buff Bay High,12.23
2017,Girls,Class 1,Shot Put,5,Tahnee Watson,Camperdown High,11.82
2017,Girls,Class 1,Shot Put,5,Devia Brown,Hydel Group of Schools,11.82
2017,Girls,Class 1,Shot Put,7,Tyefah Saunders,Immaculate Conception High,11.76
2017,Girls,Class 1,Shot Put,8,Ashley Jarman,Alpha Academy,11.74
2017,Girls,Class 1,Shot Put,9,Aiko Jones,Wolmer's,11.68
2017,Girls,Class 1,Shot Put,10,Tavia Ranger,Excelsior High,11.50
2017,Girls,Class 1,Shot Put,11,Tamara Thompson,Holmwood Technical High,11.32
2017,Girls,Class 1,Shot Put,12,Tavoy Housen,Excelsior High,11.31
2017,Girls,Class 1,Shot Put,13,Kimoy Phillips,Petersfield High,11.23
2017,Girls,Class 1,Shot Put,14,Georgetta Samuels,Holmwood Technical High,11.14
2017,Girls,Class 1,Shot Put,15,Avery Pryce,Vere Technical High,11.11
2017,Girls,Class 1,Shot Put,16,Shyledeen Smith,Petersfield High,11.02
2017,Girls,Class 1,Shot Put,16,Gabrielle Bailey,St. Jago High,11.02
2017,Girls,Class 1,Shot Put,18,Coya Christie,Wolmer's,10.89
2017,Girls,Class 1,Shot Put,19,Anushka Walker,Papine High,10.20
2017,Girls,Class 1,Shot Put,20,Anikia Dixon,Mt. Alvernia High,9.80
2017,Girls,Class 1,Shot Put,21,Joda-Lee Johnson,Manchester High,9.43
2017,Girls,Class 1,Shot Put,--,Sheika Mcpherson,Edwin Allen High,FOU
2017,Boys,Class 1,Discus Throw,1,Kevin Nedrick,Petersfield High,53.73
2017,Boys,Class 1,Discus Throw,2,Douglas Cyrus,Jamaica College,52.95
2017,Boys,Class 1,Discus Throw,3,Roje Stona,St. Jago High,50.65
2017,Boys,Class 1,Discus Throw,4,Kyle Mitchell,Calabar High School,49.44
2017,Boys,Class 1,Discus Throw,5,Kai Chang,Titchfield High School,47.07
2017,Boys,Class 1,Discus Throw,6,Savion Burke,Calabar High School,46.61
2017,Boys,Class 1,Discus Throw,7,Phillipe Barnett,Excelsior High,45.85
2017,Boys,Class 1,Discus Throw,8,Daniel Cope,Petersfield High,45.64
2017,Boys,Class 1,Discus Throw,8,Danree Delancey,Munro College,45.64
2017,Boys,Class 1,Discus Throw,10,Zico Campbell,Kingston College,45.57
2017,Boys,Class 1,Discus Throw,11,Balvin Richards,Jamaica College,45.49
2017,Boys,Class 1,Discus Throw,12,Rasheeda Downer,Kingston College,44.48
2017,Boys,Class 1,Discus Throw,13,Everton Finley,Edwin Allen High,43.30
2017,Boys,Class 1,Discus Throw,14,Howard Becford,St. Jago High,43.02
2017,Boys,Class 1,Discus Throw,15,Romain Stanberry,Edwin Allen High,41.58
2017,Boys,Class 1,Discus Throw,16,Danniel Bailey,St. George's College,40.05
2017,Boys,Class 1,Discus Throw,17,Danule Daley,Papine High,39.96
2017,Boys,Class 1,Discus Throw,18,Kymani Kirby,Wolmer's,39.44
2017,Boys,Class 1,Discus Throw,19,Dominic Bennett,Cornwall College,38.51
2017,Boys,Class 1,Discus Throw,20,Deandre Fyffe,St. George's College,36.74
2017,Boys,Class 1,Discus Throw,21,Moses Parkinson,Titchfield High School,36.14
2017,Boys,Class 1,Discus Throw,22,Rouzhae Williams,Clarendon College,35.77
2017,Boys,Class 1,Discus Throw,23,Tremaine Ricketts,Manning's High,35.71
2017,Boys,Class 1,Discus Throw,24,Sabastian Morgan,Frome Technical High,34.45
2017,Boys,Class 1,Discus Throw,25,Daniel Bennett,Claude McKay High,32.80
2017,Boys,Class 1,Discus Throw,--,Lashaun Smith,St. Elizabeth Technical High,FOU
2017,Boys,Class 1,Discus Throw,--,Chavar Williams,Clarendon College,FOU
2017,Boys,Class 1,Discus Throw,--,Cobe Graham,Meadowbrook High,FOU
2017,Boys,Class 1,Discus Throw,--,Horace Tracey,Kingston High School,FOU
2017,Boys,Class 1,Discus Throw,--,Khyle Sinclair,Munro College,FOU
2017,Boys,Open,100 Meter Run,1,Wikenson Fenelon,Jamaica College,11.07
2017,Boys,Open,100 Meter Run,2,Donovan Thames,Kingston College,11.19
2017,Boys,Open,100 Meter Run,3,Timmothi Mcmaster,Hydel Group of Schools,11.29
2017,Boys,Open,100 Meter Run,4,Lafranz Campbell,Calabar High School,11.30
2017,Boys,Open,100 Meter Run,5,Devar Clayton,Petersfield High,11.37
2017,Boys,Open,100 Meter Run,6,Brandon Mclaren,Rusea's High,11.70
2017,Boys,Open,100 Meter Run,7,Romaine Gabbidon,William Knibb Memorial High,11.71
2017,Boys,Open,100 Meter Run,8,Chevoy Riddle,St. James High,11.75
2017,Boys,Open,100 Meter Run,9,Jona Hanson,Munro College,11.78
2017,Boys,Open,100 Meter Run,10,Ricardo Smith,Rhodes Hall High,11.80
2017,Boys,Open,100 Meter Run,11,Jahvari Richards,Buff Bay High,11.82
2017,Boys,Open,100 Meter Run,12,Stevin Brown,Muschett High,11.90
2017,Boys,Open,100 Meter Run,13,Phillipe Barnett,Excelsior High,11.94
2017,Boys,Open,100 Meter Run,14,Kerol Manning,Grange Hill High,11.94
2017,Boys,Open,100 Meter Run,15,Tyreek Fearon,Claude McKay High,12.38
2017,Boys,Open,100 Meter Run,16,Adray Hart,Mona High,12.50
2017,Boys,Open,100 Meter Run,17,Kenniel Allen,Merlene Ottey High,12.87
2017,Boys,Open,100 Meter Run,18,Shemar Stona.,Wolmer's,13.16
2017,Boys,Open,100 Meter Run,19,Peter Duffus,Tacius Golding High,13.82
2017,Girls,Class 3,High Jump,1,Abigail Wilks,Wolmer's,1.55
2017,Girls,Class 3,High Jump,1,Ackelia Smith,Edwin Allen High,1.55
2017,Girls,Class 3,High Jump,1,Daniella Anglin,Herbert Morrison,1.55
2017,Girls,Class 3,High Jump,1,Amelia Davis,Wolmer's,1.55
2017,Girls,Class 3,High Jump,1,Aaliyah Lindsay,Alpha Academy,1.55
2017,Girls,Class 3,High Jump,1,Nia Robinson,Rusea's High,1.55
2017,Girls,Class 3,High Jump,1,Shantae Foreman,Excelsior High,1.55
2017,Girls,Class 3,High Jump,1,Zoe Shaw,St. Andrew Technical High,1.55
2017,Girls,Class 3,High Jump,1,Jamara Scott,Buff Bay High,1.55
2017,Girls,Class 3,High Jump,1,Calleisha Chance,Vere Technical High,1.55
2017,Girls,Class 3,High Jump,1,Bianca Samuels,Hydel Group of Schools,1.55
2017,Girls,Class 3,High Jump,1,Daniel Hinds,Excelsior High,1.55
2017,Girls,Class 3,High Jump,1,Sheree Wright,Manchester High,1.55
2017,Girls,Class 3,High Jump,1,Shenell Evans,Alpha Academy,1.55
2017,Girls,Class 3,High Jump,1,Alliyah Mcneil,St. Elizabeth Technical High,1.55
2017,Girls,Class 3,High Jump,1,Jamera Scott,Buff Bay High,1.55
2017,Girls,Class 3,High Jump,17,Shante Mcfarlin,Immaculate Conception High,1.50
2017,Girls,Class 3,High Jump,17,Danielle Cohen,Holmwood Technical High,1.50
2017,Girls,Class 3,High Jump,17,Nikkia Robinson,The Queens School,1.50
2017,Girls,Class 3,High Jump,17,Khalea Taylor,St. Andrew Technical High,1.50
2017,Girls,Class 3,High Jump,17,Luanna Brown,Manchester High,1.50
2017,Girls,Class 3,High Jump,17,Amoy Edwards,Edwin Allen High,1.50
2017,Girls,Class 3,High Jump,17,Denica Spence,Manning's High,1.50
2017,Girls,Class 3,High Jump,24,Ranelle Powell,Ardenne High,1.45
2017,Girls,Class 3,High Jump,24,Secreena Blair,Hydel Group of Schools,1.45
2017,Girls,Class 3,High Jump,24,Jordan Temple,Immaculate Conception High,1.45
2017,Girls,Class 3,High Jump,24,Jessica Wilson,Charlemont High,1.45
2017,Girls,Class 3,High Jump,24,Kelsey Jonas,Gaynstead High School,1.45
2017,Girls,Class 3,1500 Meter Run,1,Rushana Dwyer,Edwin Allen High,4:49.16Q
2017,Girls,Class 3,1500 Meter Run,2,Aneisha Lawerence,Bellefield High,4:52.55Q
2017,Girls,Class 3,1500 Meter Run,3,Samantha Pryce,Holmwood Technical High,4:50.25Q
2017,Girls,Class 3,1500 Meter Run,4,Jessica Mclean,Edwin Allen High,4:53.76Q
2017,Girls,Class 3,1500 Meter Run,5,Theresa Graham,Spaldings High,4:54.14Q
2017,Girls,Class 3,1500 Meter Run,6,Aaliyah Stewart,Hydel Group of Schools,4:58.40Q
2017,Girls,Class 3,1500 Meter Run,7,Shantay Chamberlain,Mavis Bank High,4:54.24Q
2017,Girls,Class 3,1500 Meter Run,8,Sheniel Palmer,Excelsior High,5:00.50Q
2017,Girls,Class 3,1500 Meter Run,9,Aliya Johnson,Holmwood Technical High,4:56.70q
2017,Girls,Class 3,1500 Meter Run,10,Kris-Ann Plummer,Vere Technical High,4:57.03q
2017,Girls,Class 3,1500 Meter Run,11,Jade Jones,Hydel Group of Schools,4:59.90q
2017,Girls,Class 3,1500 Meter Run,12,Alecia Young,Vere Technical High,5:02.54q
2017,Girls,Class 3,1500 Meter Run,13,Kimara Austin,Spaldings High,5:02.64
2017,Girls,Class 3,1500 Meter Run,14,Patrice Facey,Maggotty High School,5:08.00
2017,Girls,Class 3,1500 Meter Run,15,Rushell Johnson,St. Jago High,5:10.50
2017,Girls,Class 3,1500 Meter Run,16,Angeen Gordon,Cedric Titus,5:12.77
2017,Girls,Class 3,1500 Meter Run,17,Nastassia Facey,Camperdown High,5:14.76
2017,Girls,Class 3,1500 Meter Run,18,Tanya Rexted,Maggotty High School,5:29.49
2017,Girls,Class 3,1500 Meter Run,19,Tameka James,Mavis Bank High,5:32.62
2017,Girls,Class 3,1500 Meter Run,20,Tavarie Campbell,Merlene Ottey High,5:34.33
2017,Girls,Class 3,1500 Meter Run,21,Ariel Robinson,Aberdeen High School,5:41.18
2017,Girls,Class 3,1500 Meter Run,22,Damali Dobson,Merl Grove High,5:58.08
2017,Girls,Class 3,1500 Meter Run,23,Sabriena Thomas,Ewarton High,6:11.93
2017,Boys,Class 2,1500 Meter Run,1,Rodgers Aryamanya,Kingston College,4:03.79Q
2017,Boys,Class 2,1500 Meter Run,2,Kevroy Venson,Calabar High School,4:07.65Q
2017,Boys,Class 2,1500 Meter Run,3,Renardo Johnson,St. Jago High,4:05.77Q
2017,Boys,Class 2,1500 Meter Run,4,Rushane Fullerton,Munro College,4:08.04Q
2017,Boys,Class 2,1500 Meter Run,5,Kimar Farquharson,Calabar High School,4:08.14Q
2017,Boys,Class 2,1500 Meter Run,6,Tarees Rhoden,Kingston College,4:08.40Q
2017,Boys,Class 2,1500 Meter Run,7,Davian Gray,Spaldings High,4:08.72q
2017,Boys,Class 2,1500 Meter Run,8,Amos Beadle,Mile Gully High,4:09.13q
2017,Boys,Class 2,1500 Meter Run,9,Lenord Hall,St. Mary High,4:11.30q
