Year,Gender,Class,Event,Rank,Athlete,School,Mark
2016,Boys,Class 1,400 Meter Dash,9,Collin Sewell,St. Jago High,49.03Q
2016,Boys,Class 1,400 Meter Dash,10,Romarieo Turner,Mona High,48.46Q
2016,Boys,Class 1,400 Meter Dash,11,Aykeeme Francis,Calabar High School,48.57Q
2016,Boys,Class 1,400 Meter Dash,12,Rojhae White,Spaldings High,48.60Q
2016,Boys,Class 1,400 Meter Dash,13,Paul Henry,Gaynstead High School,48.99Q
2016,Boys,Class 1,400 Meter Dash,14,Marco Doodnaugntsingh,Kingston College,49.16Q
2016,Boys,Class 1,400 Meter Dash,15,Romario Ferron,Hydel Group of Schools,49.19Q
2016,Boys,Class 1,400 Meter Dash,16,Telphia Hines,Donald Quarrie High,49.30Q
2016,Boys,Class 1,400 Meter Dash,17,Kenardo Johnson,Spaldings High,49.71Q
2016,Boys,Class 1,400 Meter Dash,18,Agerian Jackson,Christiana High,50.43Q
2016,Boys,Class 1,400 Meter Dash,19,Devaughn Baker,Jamaica College,49.39q
2016,Boys,Class 1,400 Meter Dash,20,Andrado Davis,Greater Portmore,49.48q
2016,Boys,Class 1,400 Meter Dash,21,Orlando Fisher,Green Pond High,49.66q
2016,Boys,Class 1,400 Meter Dash,22,Malik Smith,Bridgeport High,49.70q
2016,Boys,Class 1,400 Meter Dash,23,Sheldon Smith,Munro College,49.79q
2016,Boys,Class 1,400 Meter Dash,24,Lijae Holness,Muschett High,50.07q
2016,Boys,Class 1,400 Meter Dash,25,Kristoff Walters,Lacovia High,50.13
2016,Boys,Class 1,400 Meter Dash,26,Kahjay Morris,Charlemont High,50.18
2016,Boys,Class 1,400 Meter Dash,27,Adriel Rowe,Munro College,50.23
2016,Boys,Class 1,400 Meter Dash,28,Jeavhon Jackson,Jamaica College,50.29
2016,Boys,Class 1,400 Meter Dash,29,Yanique Barrett,Old Harbour High,50.57
2016,Boys,Class 1,400 Meter Dash,30,Akeem Wallace,St. Andrew Technical High,50.58
2016,Boys,Class 1,400 Meter Dash,31,Joseph Mckenzie,Denbigh High,50.61
2016,Boys,Class 1,400 Meter Dash,32,Gary Brown,St. Andrew Technical High,50.63
2016,Boys,Class 1,400 Meter Dash,33,Randae Baptiste,Denbigh High,50.70
2016,Boys,Class 1,400 Meter Dash,34,Oshane Lightbody,Vere Technical High,50.79
2016,Boys,Class 1,400 Meter Dash,35,Zeneal Fearon,St. Mary's College,51.11
2016,Boys,Class 1,400 Meter Dash,36,Tajay Murchison,Camperdown High,51.31
2016,Boys,Class 1,400 Meter Dash,37,Allix Armstrong,Mona High,51.35
2016,Boys,Class 1,400 Meter Dash,38,Douglas James,Petersfield High,51.35
2016,Boys,Class 1,400 Meter Dash,39,Darnell Williams,Gaynstead High School,51.37
2016,Boys,Class 1,400 Meter Dash,40,Neville Nelson,Herbert Morrison,51.42
2016,Boys,Class 1,400 Meter Dash,41,Richard Stephens,Ocho Rios High,51.49
2016,Boys,Class 1,400 Meter Dash,42,Chrisjunior Coleman,Manchester High,51.57
2016,Boys,Class 1,400 Meter Dash,43,Maneesh Vassell,Rhodes Hall High,51.75
2016,Boys,Class 1,400 Meter Dash,44,Renford Carty,Central High,52.06
2016,Boys,Class 1,400 Meter Dash,45,Alex Bolt,Kingston Technical High,52.09
2016,Boys,Class 1,400 Meter Dash,46,Louis Davis,Wolmer's,52.16
2016,Boys,Class 1,400 Meter Dash,47,Raheem Wallace,St. Catherine High,52.27
2016,Boys,Class 1,400 Meter Dash,48,Olando Mclean,Rhodes Hall High,52.31
2016,Boys,Class 1,400 Meter Dash,49,D'Mitre Wilson,Papine High,52.33
2016,Boys,Class 1,400 Meter Dash,50,Shazzah Bogle,Ardenne High,52.68
2016,Boys,Class 1,400 Meter Dash,51,Tyrone Henry,York Castle High,52.77
2016,Boys,Class 1,400 Meter Dash,52,Shamar Beckford,Muschett High,52.95
2016,Boys,Class 1,400 Meter Dash,53,Ricardo Faulkner,Waterford High School,53.27
2016,Boys,Class 1,400 Meter Dash,54,Dillon Ellis,Bellefield High,53.69
2016,Boys,Class 1,400 Meter Dash,55,Leon Gordon,Green Pond High,54.14
2016,Boys,Class 1,400 Meter Dash,56,Tray Pusey,Bog Walk High,54.23
2016,Boys,Class 1,400 Meter Dash,57,Tevoy Ried,Kellits High,54.65
2016,Boys,Class 1,400 Meter Dash,58,Okeino Hemmings,Knockalva Technical,56.95
2016,Boys,Class 1,400 Meter Dash,--,Dean Brown,Glenmuir High,FS
2016,Boys,Class 1,400 Meter Dash,--,Brandon Vassell,Horace Clarke High,DNF
2016,Boys,Open,2000 Meter Steeplechase,1,Thaleetio Green,St. Jago High,6:06.67Q
2016,Boys,Open,2000 Meter Steeplechase,2,Teahjmar Burke,Hydel Group of Schools,6:10.55Q
2016,Boys,Open,2000 Meter Steeplechase,3,Romain Powell,Edwin Allen High,6:07.11Q
2016,Boys,Open,2000 Meter Steeplechase,4,Shane Buchanan,Kingston College,6:10.79Q
2016,Boys,Open,2000 Meter Steeplechase,5,Garfield Gordon,Mavis Bank High,6:10.45Q
2016,Boys,Open,2000 Meter Steeplechase,6,Kyle Morgan,St. Jago High,6:10.80Q
2016,Boys,Open,2000 Meter Steeplechase,7,Kajay Walker,Holmwood Technical High,6:11.61Q
2016,Boys,Open,2000 Meter Steeplechase,8,Kemar Mccallum,Jamaica College,6:16.15Q
2016,Boys,Open,2000 Meter Steeplechase,9,Romar Mundle,Bellefield High,6:12.16Q
2016,Boys,Open,2000 Meter Steeplechase,10,Evroy Johnson,Edwin Allen High,6:33.80Q
2016,Boys,Open,2000 Meter Steeplechase,11,Kristoff Darby,Kingston College,6:19.92q
2016,Boys,Open,2000 Meter Steeplechase,12,Micheal Goss,Munro College,6:38.02q
2016,Boys,Open,2000 Meter Steeplechase,13,Kashiek Brown,Jamaica College,6:43.01q
2016,Boys,Open,2000 Meter Steeplechase,14,Shaquille Onfroy,Holmwood Technical High,6:46.10q
2016,Boys,Open,2000 Meter Steeplechase,15,Jeron Davis,Calabar High School,6:52.10q
2016,Boys,Open,2000 Meter Steeplechase,16,Andre Walker,Bellefield High,6:52.21
2016,Boys,Open,2000 Meter Steeplechase,17,Aj Sweeney,Central High,7:17.78
2016,Boys,Open,2000 Meter Steeplechase,18,Tajay Hutchinson,Titchfield High School,7:26.15
2016,Boys,Open,2000 Meter Steeplechase,19,David-Asher Davis,Wolmer's,7:27.69
2016,Girls,Class 4,Long Jump,1,Jordan Temple,Immaculate Conception High,4.95mq
2016,Girls,Class 4,Long Jump,2,Davia Nichol,St. Andrew High for Girls,4.92mq
2016,Girls,Class 4,Long Jump,3,Zourie Smith,St. Andrew High for Girls,4.85mq
2016,Girls,Class 4,Long Jump,3,Shantay Kellyman,Immaculate Conception High,4.85mq
2016,Girls,Class 4,Long Jump,5,Shantae Foreman,Excelsior High,4.83mq
2016,Girls,Class 4,Long Jump,6,Samoya Neil,Excelsior High,4.82mq
2016,Girls,Class 4,Long Jump,7,Abigail Blake,Holy Childhood High,4.80mq
2016,Girls,Class 4,Long Jump,8,Dayshanae Hall,St. Jago High,4.79mq
2016,Girls,Class 4,Long Jump,9,Paula-Ann Chambers,Edwin Allen High,4.77mq
2016,Girls,Class 4,Long Jump,10,Shahine Belcher,Camperdown High,4.73mq
2016,Girls,Class 4,Long Jump,11,Toni-Ann Powell,Hydel Group of Schools,4.72mq
2016,Girls,Class 4,Long Jump,12,Danae Nembhard,St. Jago High,4.71mq
2016,Girls,Class 4,Long Jump,13,Sabrina Ferris,St. Catherine High,4.62m
2016,Girls,Class 4,Long Jump,14,Suzzette Palmer,Holmwood Technical High,4.59m
2016,Girls,Class 4,Long Jump,15,Danielle Cohen,Holmwood Technical High,4.55m
2016,Girls,Class 4,Long Jump,15,Beyonce Sinclair,St. Hugh's High,4.55m
2016,Girls,Class 4,Long Jump,17,Raevonn Morris,Alpha Academy,4.54m
2016,Girls,Class 4,Long Jump,18,Sharai Whyte,Manchester High,4.49m
2016,Girls,Class 4,Long Jump,19,Vashti Grey,The Queens School,4.48m
2016,Girls,Class 4,Long Jump,20,Asharia O'Connor,Edwin Allen High,4.47m
2016,Girls,Class 4,Long Jump,21,Rusheedie Roberts,St. Andrew Technical High,4.42m
2016,Girls,Class 4,Long Jump,22,Suwayne Malcolm,Green Pond High,4.31m
2016,Girls,Class 4,Long Jump,23,Destiny Smith,Wolmer's,4.17m
2016,Girls,Class 4,Long Jump,24,Christan Bennett,St. Mary High,4.14m
2016,Girls,Class 4,Long Jump,25,Tianna Martin,Hydel Group of Schools,4.07m
2016,Girls,Class 4,Long Jump,--,Chrisauni Smith,Rusea's High,FOUL
2016,Girls,Class 1,Shot Put,1,Kadian Clarke,Immaculate Conception High,12.31mq
2016,Girls,Class 1,Shot Put,2,Janell Fullerton,St. Jago High,12.12mq
2016,Girls,Class 1,Shot Put,3,Georgetta Samuels,Holmwood Technical High,11.89mq
2016,Girls,Class 1,Shot Put,4,Sahjay Stevens,St. Elizabeth Technical High,11.82mq
2016,Girls,Class 1,Shot Put,5,Rashida Elliott,Holmwood Technical High,11.50mq
2016,Girls,Class 1,Shot Put,6,Dejonae Dixon,St. Jago High,11.49mq
2016,Girls,Class 1,Shot Put,7,Tyefah Saunders,Immaculate Conception High,11.38mq
2016,Girls,Class 1,Shot Put,8,Ashley Jarman,Alpha Academy,11.35mq
2016,Girls,Class 1,Shot Put,9,Bristal Oconnor,Edwin Allen High,11.14mq
2016,Girls,Class 1,Shot Put,10,Devia Brown,Hydel Group of Schools,10.96mq
2016,Girls,Class 1,Shot Put,11,Tavia Dixon,Excelsior High,10.90mq
2016,Girls,Class 1,Shot Put,12,Garcia Mullings,Camperdown High,10.74mq
2016,Girls,Class 1,Shot Put,13,Coya Christie,Wolmer's,10.73mq
2016,Girls,Class 1,Shot Put,14,Latifah Smith,Excelsior High,10.55mq
2016,Girls,Class 1,Shot Put,15,Kessanni Kerr,Rusea's High,10.49m
2016,Girls,Class 1,Shot Put,16,Rochelle-Ann Bailey,Edwin Allen High,10.37m
2016,Girls,Class 1,Shot Put,17,Kimone Swaby,Hydel Group of Schools,10.14m
2016,Girls,Class 1,Shot Put,18,Anushka Walker,Papine High,9.46m
2016,Girls,Class 1,Shot Put,19,Semoy Smith,Holy Trinity High,8.51m
2016,Girls,Class 1,Shot Put,--,Shyledeen Smith,Petersfield High,FOUL
2016,Boys,Class 1,Discus Throw,1,Warren Barrett,Calabar High School,49.25mq
2016,Boys,Class 1,Discus Throw,2,Kino Dunkley,Munro College,48.53mq
2016,Boys,Class 1,Discus Throw,3,Kevin Nedrick,Petersfield High,46.29mq
2016,Boys,Class 1,Discus Throw,4,Vikarie Elliott,Munro College,46.13mq
2016,Boys,Class 1,Discus Throw,5,Andre Garvey,Excelsior High,45.49mq
2016,Boys,Class 1,Discus Throw,6,Vashon Mccarthy,Jamaica College,44.45mq
2016,Boys,Class 1,Discus Throw,7,Derrick Spencer,Hydel Group of Schools,44.05mq
2016,Boys,Class 1,Discus Throw,8,Malik Lynch,Wolmer's,44.02mq
2016,Boys,Class 1,Discus Throw,9,Jordan Tucker,Morant Bay High,42.90mq
2016,Boys,Class 1,Discus Throw,10,Sanjae Lawrence,Petersfield High,42.25mq
2016,Boys,Class 1,Discus Throw,11,Karl-Leon Grant,Jamaica College,41.70mq
2016,Boys,Class 1,Discus Throw,12,Rojive Smith,Mona High,40.63mq
2016,Boys,Class 1,Discus Throw,13,Kyle Mitchell,Calabar High School,40.57mq
2016,Boys,Class 1,Discus Throw,14,Galen Hare,Wolmer's,40.54mq
2016,Boys,Class 1,Discus Throw,15,Eric Campbell,Oberlin High,39.74mq
2016,Boys,Class 1,Discus Throw,16,Rasheeda Downer,Kingston College,39.53mq
2016,Boys,Class 1,Discus Throw,17,Rajeev Meredith,Edwin Allen High,39.13mq
2016,Boys,Class 1,Discus Throw,18,Emmanuel Campbell,Cornwall College,38.97mq
2016,Boys,Class 1,Discus Throw,19,Brandon Nelson,St. Jago High,38.70mq
2016,Boys,Class 1,Discus Throw,20,Howard Becford,St. Jago High,38.68mq
2016,Boys,Class 1,Discus Throw,21,Adam Greensword,St. Elizabeth Technical High,38.53mq
2016,Boys,Class 1,Discus Throw,22,Omar Williams,Rhodes Hall High,38.35mq
2016,Boys,Class 1,Discus Throw,23,George Brown,Dinthill Technical High,38.06mq
2016,Boys,Class 1,Discus Throw,24,Phillipe Barnett,Excelsior High,38.02mq
2016,Boys,Class 1,Discus Throw,25,Michael Daley,Lacovia High,37.92m
2016,Boys,Class 1,Discus Throw,26,Renaldo Smith,Camperdown High,37.71m
2016,Boys,Class 1,Discus Throw,27,Javon Smith,Spaldings High,37.40m
2016,Boys,Class 1,Discus Throw,28,Koyet Morris,Spaldings High,36.62m
2016,Boys,Class 1,Discus Throw,29,Moses Parkinson,Titchfield High School,36.12m
2016,Boys,Class 1,Discus Throw,30,Danule Daley,Papine High,34.00m
2016,Boys,Class 1,Discus Throw,31,Leonardo Love,Kingston College,30.39m
2016,Boys,Class 1,Discus Throw,32,Gerard Wignal,Rhodes Hall High,25.62m
2016,Boys,Class 1,Discus Throw,--,Jonhoi Clarke,Cornwall College,FOUL
2016,Boys,Class 1,Discus Throw,1,Sanjae Lawrence,Petersfield High,0m
2016,Boys,Class 1,Discus Throw,2,Phillipe Barnett,Excelsior High,8m
2016,Boys,Class 1,Discus Throw,3,Warren Barrett,Calabar High School,8m
2016,Boys,Class 1,Discus Throw,4,Kino Dunkley,Munro College,8m
2016,Boys,Class 1,Discus Throw,5,Kevin Nedrick,Petersfield High,4m
2016,Boys,Class 1,Discus Throw,6,Malik Lynch,Wolmer's,6m
2016,Boys,Class 1,Discus Throw,7,Vashon Mccarthy,Jamaica College,9m
2016,Boys,Class 1,Discus Throw,8,Vikarie Elliott,Munro College,7m
2016,Boys,Class 1,Discus Throw,9,Jordan Tucker,Morant Bay High,5m
2016,Boys,Class 1,Discus Throw,10,Kyle Mitchell,Calabar High School,8m
2016,Boys,Class 1,Discus Throw,11,Andre Garvey,Excelsior High,8m
2016,Boys,Class 1,Discus Throw,12,Emmanuel Campbell,Cornwall College,7m
2016,Boys,Class 1,Discus Throw,13,Rojive Smith,Mona High,1m
2016,Boys,Class 1,Discus Throw,14,Karl-Leon Grant,Jamaica College,7m
2016,Boys,Class 1,Discus Throw,15,Rasheeda Downer,Kingston College,7m
2016,Boys,Class 1,Discus Throw,16,Eric Campbell,Oberlin High,1m
2016,Boys,Class 1,Discus Throw,17,Derrick Spencer,Hydel Group of Schools,5m
2016,Boys,Class 1,Discus Throw,18,Adam Greensword,St. Elizabeth Technical High,9m
2016,Boys,Class 1,Discus Throw,19,Howard Becford,St. Jago High,5m
2016,Boys,Class 1,Discus Throw,20,Galen Hare,Wolmer's,0m
2016,Boys,Class 1,Discus Throw,21,Rajeev Meredith,Edwin Allen High,9m
2016,Boys,Class 1,Discus Throw,22,George Brown,Dinthill Technical High,8m
2016,Boys,Class 1,Discus Throw,23,Omar Williams,Rhodes Hall High,3m
2016,Boys,Class 1,Discus Throw,--,Brandon Nelson,St. Jago High,UL
2016,Boys,Class 2,High Jump,1,David Edmondson,Wolmer's,1.80mq
2016,Boys,Class 2,High Jump,1,Demar Sayles,Ardenne High,1.80mq
2016,Boys,Class 2,High Jump,1,Vanderleer Palmer,St. Jago High,1.80mq
2016,Boys,Class 2,High Jump,1,Andrew Betton,Calabar High School,1.80mq
2016,Boys,Class 2,High Jump,1,Alexander Thompson,St. George's College,1.80mq
2016,Boys,Class 2,High Jump,1,Kenakey Hanson,Wolmer's,1.80mq
2016,Boys,Class 2,High Jump,1,Owayne Owens,Cornwall College,1.80mq
2016,Boys,Class 2,High Jump,1,Damar Marshall,St. Jago High,1.80mq
2016,Boys,Class 2,High Jump,1,Horatio Humphrey,Buff Bay High,1.80mq
2016,Boys,Class 2,High Jump,1,Kadain Roper,Buff Bay High,1.80mq
2016,Boys,Class 2,High Jump,1,Shane Nelson,Kingston College,1.80mq
2016,Boys,Class 2,High Jump,1,Malik Cunningham,Jamaica College,1.80mq
2016,Boys,Class 2,High Jump,1,Ricardo Clarke,Calabar High School,1.80mq
2016,Boys,Class 2,High Jump,1,Rasheed Samuels,Kingston College,1.80mq
2016,Boys,Class 2,High Jump,1,Michael Beecher,Jamaica College,1.80mq
2016,Boys,Class 2,High Jump,16,Ricardo Smith,Rhodes Hall High,1.75m
2016,Boys,Class 2,High Jump,16,Astley Davis,Camperdown High,1.75m
2016,Boys,Class 2,High Jump,16,Kai Chang,Titchfield High School,1.75m
2016,Boys,Class 2,High Jump,19,Brithton Senior,Rusea's High,1.70m
2016,Boys,Class 2,High Jump,19,Malik Issacs,Manning's High,1.70m
2016,Boys,Class 2,High Jump,21,Miguel Alexander,Petersfield High,1.65m
2016,Boys,Class 2,High Jump,21,Kirk Allen,Frome Technical High,1.65m
2016,Boys,Class 2,High Jump,21,Demar Francis,Morant Bay High,1.65m
2016,Boys,Class 2,High Jump,24,Shevaughn Allen,Green Pond High,1.60m
2016,Boys,Class 2,High Jump,1,Shane Nelson,Kingston College,0m
2016,Boys,Class 2,High Jump,2,Andrew Betton,Calabar High School,0m
2016,Boys,Class 2,High Jump,3,Damar Marshall,St. Jago High,5m
2016,Boys,Class 2,High Jump,4,Malik Cunningham,Jamaica College,5m
2016,Boys,Class 2,High Jump,5,Kadain Roper,Buff Bay High,0m
2016,Boys,Class 2,High Jump,6,Horatio Humphrey,Buff Bay High,0m
2016,Boys,Class 2,High Jump,7,Alexander Thompson,St. George's College,0m
2016,Boys,Class 2,High Jump,8,Demar Sayles,Ardenne High,0m
2016,Boys,Class 2,High Jump,9,Ricardo Clarke,Calabar High School,5m
2016,Boys,Class 2,High Jump,9,Rasheed Samuels,Kingston College,5m
2016,Boys,Class 2,High Jump,9,Vanderleer Palmer,St. Jago High,5m
2016,Boys,Class 2,High Jump,12,Owayne Owens,Cornwall College,0m
2016,Boys,Class 2,High Jump,12,Kenakey Hanson,Wolmer's,0m
2016,Boys,Class 2,High Jump,12,David Edmondson,Wolmer's,0m
2016,Boys,Class 2,High Jump,--,Michael Beecher,Jamaica College,NH
2016,Girls,Class 3,High Jump,1,Shyanne Smith,Herbert Morrison,1.55mq
2016,Girls,Class 3,High Jump,1,Abigail Wilks,Wolmer's,1.55mq
2016,Girls,Class 3,High Jump,1,Sydnie Montague,St. Andrew High for Girls,1.55mq
2016,Girls,Class 3,High Jump,1,Daniella Anglin,Herbert Morrison,1.55mq
2016,Girls,Class 3,High Jump,1,Kadian Myers,Lacovia High,1.55mq
2016,Girls,Class 3,High Jump,1,Rhianna Phipps,Hydel Group of Schools,1.55mq
2016,Girls,Class 3,High Jump,1,Ackivah Williams,St. Jago High,1.55mq
2016,Girls,Class 3,High Jump,1,Abigale Mullings,Edwin Allen High,1.55mq
2016,Girls,Class 3,High Jump,1,Shannon Bailey,Wolmer's,1.55mq
2016,Girls,Class 3,High Jump,1,Calleisha Chance,Vere Technical High,1.55mq
2016,Girls,Class 3,High Jump,1,Shamike Gordon,St. Andrew High for Girls,1.55mq
2016,Girls,Class 3,High Jump,1,Thaila Wilson,Vere Technical High,1.55mq
2016,Girls,Class 3,High Jump,1,Janique Burgher,Edwin Allen High,1.55mq
2016,Girls,Class 3,High Jump,1,Danielle Griffiths,Alpha Academy,1.55mq
2016,Girls,Class 3,High Jump,1,Kaliah Jones,Excelsior High,1.55mq
2016,Girls,Class 3,High Jump,1,Nikkia Robinson,The Queens School,1.55mq
2016,Girls,Class 3,High Jump,1,Shenell Evans,Alpha Academy,1.55mq
2016,Girls,Class 3,High Jump,1,Anissa Walters,Holy Childhood High,1.55mq
2016,Girls,Class 3,High Jump,1,Dana Thomas,St. Jago High,1.55mq
2016,Girls,Class 3,High Jump,1,Faithlyn Irving,Holmwood Technical High,1.55mq
2016,Girls,Class 3,High Jump,1,Ashalee Brown,Immaculate Conception High,1.55mq
2016,Girls,Class 3,High Jump,1,Ramona Hylton,Camperdown High,1.55mq
2016,Girls,Class 3,High Jump,1,Shauntia Davidson,Hydel Group of Schools,1.55mq
2016,Girls,Class 3,High Jump,24,Nia Robinson,Rusea's High,1.50m
2016,Girls,Class 3,High Jump,25,Aaliyah Simpson,Manchester High,1.40m
2016,Girls,Class 4,100 Meter Dash,1,Bethany Bridge,Edwin Allen High,12.23Q
2016,Girls,Class 4,100 Meter Dash,2,Sashieka Steele,Holmwood Technical High,12.31Q
2016,Girls,Class 4,100 Meter Dash,3,Gabrielle Matthews,Hydel Group of Schools,12.39Q
2016,Girls,Class 4,100 Meter Dash,4,Shantae Williams,St. Jago High,12.55Q
2016,Girls,Class 4,100 Meter Dash,5,Omelia Stanley,Hydel Group of Schools,12.63Q
2016,Girls,Class 4,100 Meter Dash,6,Danae Nembhard,St. Jago High,12.73Q
2016,Girls,Class 4,100 Meter Dash,7,Patreece Clarke,Edwin Allen High,12.83Q
2016,Girls,Class 4,100 Meter Dash,8,Jaciann Woolery,Green Island High,12.86Q
2016,Girls,Class 4,100 Meter Dash,9,Samoya Neil,Excelsior High,12.93Q
2016,Girls,Class 4,100 Meter Dash,10,Shantel Goodison,Rusea's High,12.99Q
2016,Girls,Class 4,100 Meter Dash,11,Sherine Mcfee,Old Harbour High,12.67Q
2016,Girls,Class 4,100 Meter Dash,12,Destiny Smith,Wolmer's,12.77Q
2016,Girls,Class 4,100 Meter Dash,13,Davia Nichol,St. Andrew Technical High,12.83Q
2016,Girls,Class 4,100 Meter Dash,14,Janela Spencer,Manchester High,12.92Q
2016,Girls,Class 4,100 Meter Dash,15,Raevonn Morris,alpha,12.96Q
2016,Girls,Class 4,100 Meter Dash,16,Tashawna Thomas,Camperdown High,13.04Q
2016,Girls,Class 4,100 Meter Dash,17,Ashawya Howard,Vere Technical High,13.05Q
2016,Girls,Class 4,100 Meter Dash,18,Emily Houstan,Albert Town High,13.12Q
2016,Girls,Class 4,100 Meter Dash,19,Jada Barrucks,St. Andrew Technical High,13.15Q
2016,Girls,Class 4,100 Meter Dash,20,Kayliegh Shelton,Titchfield High School,13.16Q
2016,Girls,Class 4,100 Meter Dash,21,Abigail Blake,Holy Childhood High,13.01q
2016,Girls,Class 4,100 Meter Dash,22,Shakera Dennis,Titchfield High School,13.04q
2016,Girls,Class 4,100 Meter Dash,23,Sheveina Mcdowell,Rusea's High,13.08q
2016,Girls,Class 4,100 Meter Dash,24,Kayla Harris,alpha,13.10q
2016,Girls,Class 4,100 Meter Dash,25,Trischell Williams,Camperdown High,13.13
2016,Girls,Class 4,100 Meter Dash,26,Suzzette Palmer,Holmwood Technical High,13.19
2016,Girls,Class 4,100 Meter Dash,27,Shevanae Thomas,Manchester High,13.19
2016,Girls,Class 4,100 Meter Dash,28,Kaylea-Ashley Mckenzi,Wolmer's,13.21
2016,Girls,Class 4,100 Meter Dash,29,Annatoya O'Sullivan,Holy Trinity High,13.23
2016,Girls,Class 4,100 Meter Dash,30,Shantay Kellyman,Immaculate Conception High,13.26
2016,Girls,Class 4,100 Meter Dash,31,Jhonelle Moore,Immaculate Conception High,13.26
2016,Girls,Class 4,100 Meter Dash,32,Janiel Sutherland,Morant Bay High,13.26
2016,Girls,Class 4,100 Meter Dash,33,Jada Mclean,St. Mary High,13.28
2016,Girls,Class 4,100 Meter Dash,34,Aaliyah Marshall,St. Catherine High,13.30
2016,Girls,Class 4,100 Meter Dash,35,Felicia Richardson,The Queens School,13.30
2016,Girls,Class 4,100 Meter Dash,36,Faith Lynch,St. Hugh's High,13.33
2016,Girls,Class 4,100 Meter Dash,37,Daina Williams,Old Harbour High,13.34
2016,Girls,Class 4,100 Meter Dash,38,Keimashay Blake,Green Pond High,13.34
2016,Girls,Class 4,100 Meter Dash,39,Jolene Walters,St. Catherine High,13.36
2016,Girls,Class 4,100 Meter Dash,40,Joan Watson,Christiana High,13.37
2016,Girls,Class 4,100 Meter Dash,41,Jeanella Brown,Campion College,13.42
2016,Girls,Class 4,100 Meter Dash,42,Shavannie Williamson,St. Mary High,13.42
2016,Girls,Class 4,100 Meter Dash,43,Maciann Rodney,Lacovia High,13.44
2016,Girls,Class 4,100 Meter Dash,44,Mikayla Coley,Maggotty High School,13.45
2016,Girls,Class 4,100 Meter Dash,45,Shanarie Williams,Vere Technical High,13.47
2016,Girls,Class 4,100 Meter Dash,46,Dianca Marshall,Frome Technical High,13.47
2016,Girls,Class 4,100 Meter Dash,46,Jessica Burrell,Gaynstead High School,13.47
2016,Girls,Class 4,100 Meter Dash,48,Shantae Morgan,Frome Technical High,13.48
2016,Girls,Class 4,100 Meter Dash,49,Altenescia Taylor,Knox College,13.49
2016,Girls,Class 4,100 Meter Dash,50,Britney Fuller,Vauxhall High,13.50
2016,Girls,Class 4,100 Meter Dash,51,Marissa Simpson,Clarendon College,13.52
2016,Girls,Class 4,100 Meter Dash,52,Jadah Hodges,Mt. Alvernia High,13.55
2016,Girls,Class 4,100 Meter Dash,53,Troy-Ann Johnson,Greater Portmore,13.56
2016,Girls,Class 4,100 Meter Dash,54,Akaylia Bell,Denbigh High,13.57
2016,Girls,Class 4,100 Meter Dash,55,Rashanae Jarvis,Dinthill Technical High,13.62
2016,Girls,Class 4,100 Meter Dash,56,Kimarie Drummond,Manning's High,13.63
2016,Girls,Class 4,100 Meter Dash,57,Jada-Siroun Myers,The Queens School,13.65
2016,Girls,Class 4,100 Meter Dash,58,Chanice Henry,Kingston High School,13.66
2016,Girls,Class 4,100 Meter Dash,59,Shannay Simms,Ferncourt High,13.67
2016,Girls,Class 4,100 Meter Dash,60,Deneisha Reid,Holy Childhood High,13.68
2016,Girls,Class 4,100 Meter Dash,61,Nackita Esty,St. Hugh's High,13.71
2016,Girls,Class 4,100 Meter Dash,62,Juanita Mcintosh,Green Island High,13.72
2016,Girls,Class 4,100 Meter Dash,63,Moya Masters,Bridgeport High,13.73
2016,Girls,Class 4,100 Meter Dash,64,Brittanie Lewis,Knox College,13.79
2016,Girls,Class 4,100 Meter Dash,65,Janice O'Connor,Excelsior High,13.79
2016,Girls,Class 4,100 Meter Dash,66,Brianna James,McGrath High,13.80
2016,Girls,Class 4,100 Meter Dash,67,Breanna Clarke,Cedar Grove,13.86
2016,Girls,Class 4,100 Meter Dash,68,Jevaughna Warner,Holy Trinity High,13.90
2016,Girls,Class 4,100 Meter Dash,69,Samoyia Bradford,Dinthill Technical High,14.07
2016,Girls,Class 4,100 Meter Dash,70,Simone Wright,Central High,14.10
2016,Girls,Class 4,100 Meter Dash,71,Cheriece Cope,Spaldings High,14.37
2016,Girls,Class 4,100 Meter Dash,72,Aaliyah Newland,Vauxhall High,14.58
2016,Girls,Class 4,100 Meter Dash,73,Jahveeda Mcdonald,Rhodes Hall High,15.63
2016,Girls,Class 4,100 Meter Dash,74,Jayzene Jemison,St. James High,15.81
2016,Girls,Class 4,100 Meter Dash,1,Sashieka Steele,Holmwood Technical High,12.27Q
2016,Girls,Class 4,100 Meter Dash,2,Bethany Bridge,Edwin Allen High,12.58Q
2016,Girls,Class 4,100 Meter Dash,3,Gabrielle Matthews,Hydel Group of Schools,12.61Q
2016,Girls,Class 4,100 Meter Dash,4,Shantae Williams,St. Jago High,12.86Q
2016,Girls,Class 4,100 Meter Dash,5,Omelia Stanley,Hydel Group of Schools,12.88Q
2016,Girls,Class 4,100 Meter Dash,6,Danae Nembhard,St. Jago High,12.90Q
2016,Girls,Class 4,100 Meter Dash,7,Patreece Clarke,Edwin Allen High,12.90q
2016,Girls,Class 4,100 Meter Dash,8,Janela Spencer,Manchester High,12.98q
2016,Girls,Class 4,100 Meter Dash,9,Sherine Mcfee,Old Harbour High,13.01
2016,Girls,Class 4,100 Meter Dash,10,Jaciann Woolery,Green Island High,13.01
